,apelido,atleta_id,clube_id,foto,jogos_num,media_num,nome,pontos_num,posicao_id,preco_num,rodada_id,scout,slug,status_id,variacao_num
589,Douglas Friedrich,78584,265,https://s.glbimg.com/es/sde/f/2019/03/29/ef148b9e6c0fb1706902616959184e5b_FORMATO.png,5,5.7,Douglas Alan Schuck Friedrich,2.0,1,9.42,6,"{'DD': 10, 'FS': 1, 'GS': 6, 'SG': 2}",douglas-friedrich,7,-0.7
590,Nilton,38573,341,https://s.glbimg.com/es/sde/f/2019/05/14/417d6279fba50eafc9af2314f1114933_FORMATO.png,4,-0.13,Nílton Ferreira Júnior,0.0,4,3.29,6,"{'CA': 2, 'FC': 5, 'FF': 1, 'FS': 5, 'PE': 6, 'RB': 3}",nilton,6,0.06
591,Gilberto,61188,265,https://s.glbimg.com/es/sde/f/2019/03/29/e664bac2dfda2416beb75fb9615b8a4f_FORMATO.png,6,6.67,Gilberto Oliveira Souza Júnior,22.2,5,17.49,6,"{'A': 2, 'FC': 4, 'FD': 4, 'FF': 7, 'FS': 1, 'G': 2, 'PE': 8, 'RB': 5}",gilberto,2,4.85
592,Guilherme,50294,266,https://s.glbimg.com/es/sde/f/2019/05/04/999c57638fe8815a7060966d05a4be93_FORMATO.png,1,-3.9,Guilherme Milhomem Gusmão,0.0,4,3.76,6,"{'CA': 1, 'FC': 2, 'PE': 3}",guilherme,6,0.0
593,Ernando,49651,265,https://s.glbimg.com/es/sde/f/2019/02/27/6fa92b9ae476bc3a5c60c6beed20ac71_FORMATO.png,6,3.9,Ernando Rodrigues Lopes,-0.3,3,8.96,6,"{'FC': 2, 'FS': 2, 'G': 1, 'PE': 2, 'RB': 4, 'SG': 2}",ernando,7,-0.95
594,Fernandão,62033,265,https://s.glbimg.com/es/sde/f/2019/02/27/c71b608a8727463f7418750e4b406c48_FORMATO.png,5,1.62,José Fernando Viana de Santana,0.5,5,5.58,6,"{'FC': 1, 'FD': 4, 'FF': 5, 'FS': 2, 'I': 3, 'PE': 4, 'RB': 1}",fernandao,2,-0.29
595,Lucas Fonseca,80189,265,https://s.glbimg.com/es/sde/f/2019/03/29/c40c54d7fdca6784ef754a182f9f81d0_FORMATO.png,6,2.0,Lucas Fonseca da Silva,0.9,3,4.55,6,"{'FC': 1, 'FD': 1, 'FS': 2, 'PE': 14, 'RB': 3, 'SG': 2}",lucas-fonseca,7,-0.43
596,Dodô,68727,283,https://s.glbimg.com/es/sde/f/2019/02/04/ee21ad2d06f9472ebeac2c604d782d83_FORMATO.png,3,1.5,José Rodolfo Pires Ribeiro,0.0,2,5.45,6,"{'FC': 6, 'FF': 1, 'FS': 1, 'PE': 11, 'RB': 3, 'SG': 1}",dodo,2,0.0
597,Clayson,83817,264,https://s.glbimg.com/es/sde/f/2019/05/23/4eeb5e5d8c27f4298bba05b91526868c_FORMATO.png,5,3.36,Clayson Henrique da Silva Vieira,-0.1,5,10.58,6,"{'FC': 7, 'FD': 3, 'FF': 1, 'FS': 5, 'G': 1, 'PE': 12, 'RB': 6}",clayson,6,-1.22
598,Enderson Moreira,62137,354,https://s.glbimg.com/es/sde/f/2019/04/27/6b41336a5a8911ee8ee9b1b8ce87488f_FORMATO.png,6,3.74,Enderson Alves Moreira,3.54,6,10.62,6,{},enderson-moreira,7,0.22
599,Ángel Romero,88323,264,https://s.glbimg.com/es/sde/f/2019/05/23/bc11cc1c2ac1b8fc0dd6144b9fdcc972_FORMATO.png,0,0.0,Ángel Rodrigo Romero Villamayor,0.0,5,6.0,6,{},angel-romero,6,0.0
600,Richard,86711,264,https://s.glbimg.com/es/sde/f/2019/05/23/71d16937452022159fb5e9c22fa4a299_FORMATO.png,2,1.95,Richard Cândido Coelho,0.0,4,4.11,6,"{'FC': 2, 'FS': 2, 'PE': 2, 'RB': 3}",richard,6,0.0
601,Régis,82647,264,https://s.glbimg.com/es/sde/f/2019/05/23/42c4d6f669a802cc99bd19989a00b862_FORMATO.png,1,0.5,Régis Augusto Salmazzo,0.0,4,3.81,6,{'FS': 1},regis,6,0.0
602,Luciano Castán,68942,341,https://s.glbimg.com/es/sde/f/2019/03/23/d6ed12c79b94b3fe8318cbe26edff531_FORMATO.png,6,2.4,Luciano Castán da Silva,3.9,3,6.05,6,"{'CA': 2, 'FC': 4, 'PE': 12, 'RB': 6, 'SG': 3}",luciano-castan,7,1.17
603,Pedro Henrique,87225,264,https://s.glbimg.com/es/sde/f/2019/05/23/f288fe0eba8dc3e607cb451541c2dc39_FORMATO.png,3,4.43,Pedro Henrique Ribeiro Gonçalves,0.0,3,8.82,6,"{'FF': 1, 'FS': 3, 'PE': 5, 'RB': 5, 'SG': 1}",pedro-henrique,6,0.0
604,André Luís,92146,356,https://s.glbimg.com/es/sde/f/2019/05/08/2895d967600f116ad01260a0b6dabd98_FORMATO.png,1,2.9,Andre Luis da Costa Alfredo,0.0,5,3.88,6,"{'FS': 4, 'PE': 2, 'RB': 1}",andre-luis,6,0.0
605,Caíque França,91808,264,https://s.glbimg.com/es/sde/f/2019/05/23/2fe6e1e07de6a69ffa395b217210bff4_FORMATO.png,0,0.0,Caíque França Godoy,0.0,1,3.0,6,{},caique-franca,6,0.0
606,Ronaldo Alves,68950,341,https://s.glbimg.com/es/sde/f/2019/03/23/3bc2e1eb0ea72584d6300404b6ae37b1_FORMATO.png,0,0.0,Ronaldo Luiz Alves,0.0,3,6.0,6,{},ronaldo-alves,5,0.0
607,Mateus Vital,93108,264,https://s.glbimg.com/es/sde/f/2019/05/23/3173cd42fd63f03aecc0aa9d2b3fb706_FORMATO.png,6,3.35,Mateus da Silva Vital Assumpção,3.5,4,6.56,6,"{'CA': 1, 'FC': 1, 'FD': 1, 'FF': 4, 'FS': 12, 'G': 1, 'PE': 6, 'RB': 4}",mateus-vital,6,0.25
608,Maidana,70820,341,https://s.glbimg.com/es/sde/f/2019/04/27/0586d9e43db8f29617604df4824cb9d9_FORMATO.png,1,0.0,Cristian Óscar Maidana,0.0,4,2.89,6,{},maidana,5,0.0
609,João Carlos,69010,341,https://s.glbimg.com/es/sde/f/2019/03/23/b148048ebdcdc02c79c893ae63f6e80d_FORMATO.png,1,-6.0,João Carlos Heidemann,0.0,1,0.69,6,"{'CV': 1, 'DD': 1, 'FC': 1, 'FS': 1, 'GS': 2}",joao-carlos,6,0.0
610,Amaral,72071,341,https://s.glbimg.com/es/sde/f/2019/03/23/2c3a6bf46567ed434223ed72f1109c0a_FORMATO.png,0,0.0,Maurício Azevedo Alves,0.0,4,4.0,6,{},amaral,5,0.0
611,Fessin,97994,264,https://s.glbimg.com/es/sde/f/2019/03/26/d280c476822d11a21bba9408da199dba_FORMATO.png,0,0.0,Jefferson Gabriel Nascimento Brito,0.0,4,2.0,6,{},fessin,6,0.0
612,Manga Escobar,71704,341,https://s.glbimg.com/es/sde/f/2019/03/23/a987d4c478b33ef1a5232e599b5818e8_FORMATO.png,0,0.0,Andrés Ramiro Escobar Díaz,0.0,5,4.0,6,{},manga-escobar,5,0.0
613,Pedrinho,98706,264,https://s.glbimg.com/es/sde/f/2019/05/23/107e15af982bc755cfbd17f0349f4584_FORMATO.png,5,5.44,Pedro Victor Delmino da Silva,9.6,4,11.99,6,"{'FC': 1, 'FS': 8, 'G': 3, 'PE': 11, 'RB': 2}",pedrinho,6,1.13
614,Filipe,100712,264,https://s.glbimg.com/es/sde/f/2019/05/23/637d8e2371145463b7d61a38d9d5ce88_FORMATO.png,0,0.0,Filipe Gonçalves dos Santos,0.0,1,2.0,6,{},filipe,6,0.0
615,Celsinho,72494,341,https://s.glbimg.com/es/sde/f/2019/03/23/8e0cf56b709151b2440313376e51f0c5_FORMATO.png,1,5.0,Celsonil Santos de Macedo Junior ,0.0,2,4.39,6,"{'PE': 5, 'RB': 1, 'SG': 1}",celsinho,6,0.0
616,Cassiano,72033,341,https://s.glbimg.com/es/sde/f/2019/03/23/a5334bd8099947da6320cfd492ef3519_FORMATO.png,5,1.18,Cassiano Dias Moreira,1.7,5,3.67,6,"{'FC': 5, 'FD': 2, 'FF': 1, 'FS': 9, 'I': 1, 'PE': 6, 'RB': 2}",cassiano,6,0.18
617,Carlos Augusto,101803,264,https://s.glbimg.com/es/sde/f/2019/05/23/7cf24d9f3acb482165da003096c26921_FORMATO.png,3,4.23,Carlos Augusto Zopalato Neves,0.0,2,5.59,6,"{'CA': 1, 'FC': 3, 'FF': 1, 'G': 1, 'PE': 7, 'RB': 3, 'SG': 1}",carlos-augusto,6,0.0
618,Thiaguinho,102599,264,https://s.glbimg.com/es/sde/f/2019/02/06/d56eca3cffea14801ef2035fdc653d18_FORMATO.png,0,0.0,Thiago Beserra dos Santos,0.0,4,3.0,6,{},thiaguinho,6,0.0
619,Naldo,78897,341,https://s.glbimg.com/es/sde/f/2019/03/23/aac48c4f03031bbaf833ecb77aaca2e3_FORMATO.png,5,1.74,Marinaldo dos Santos Oliveira,2.5,4,3.33,6,"{'CA': 1, 'FC': 12, 'FD': 1, 'FF': 2, 'FS': 3, 'I': 1, 'PE': 7, 'RB': 10}",naldo,7,0.39
620,Pedro Rosa,79053,341,https://s.glbimg.com/es/sde/f/2019/03/23/0f6289ea024f460da1833ec941b572be_FORMATO.png,0,0.0,Pedro Henrique Rosa,0.0,2,2.0,6,{},pedro-rosa,6,0.0
621,Mano Menezes,37281,283,https://s.glbimg.com/es/sde/f/2018/05/18/b67ea93f254fb3c5b6517b9f84238c19_FORMATO.png,6,3.54,Luis Antônio Venker de Menezes,3.95,6,9.68,6,{},mano-menezes,7,0.41
622,João Victor,104250,264,https://s.glbimg.com/es/sde/f/2019/03/26/c13e38517c9406ec1c47b1cdd41eb68e_FORMATO.png,0,0.0,João Victor da Silva Marcelino,0.0,3,2.0,6,{},joao-victor,6,0.0
623,Araos,102352,264,https://s.glbimg.com/es/sde/f/2019/05/23/cb5269062be03aa00e9d4c376cfa6cf9_FORMATO.png,0,0.0,Ángelo Giovanni Araos Llanos,0.0,4,4.0,6,{},araos,6,0.0
624,Jhon Cley,78652,341,https://s.glbimg.com/es/sde/f/2019/03/23/5706cc0e143f6dc5b8242d22be55d672_FORMATO.png,0,0.0,Jhon Cley Jesus Silva,0.0,4,4.0,6,{},jhon-cley,6,0.0
625,Caetano,103575,264,https://s.glbimg.com/es/sde/f/2018/10/13/ce82b8abc2ec1b2cbb8702003dddc2cd_FORMATO.png,0,0.0,João Victor Andrade Caetano,0.0,2,1.0,6,{},caetano,6,0.0
626,Rafael,68928,283,https://s.glbimg.com/es/sde/f/2018/05/07/950b9601003125498cffc38c229783f4_FORMATO.png,1,-1.5,Rafael Pires Monteiro,0.0,1,4.02,6,"{'DD': 2, 'FS': 1, 'GS': 4}",rafael,6,0.0
627,Marquinhos Gabriel,68954,283,https://s.glbimg.com/es/sde/f/2019/02/04/f910b4ed58ff035220b338cff4ea9f5b_FORMATO.png,4,0.6,Marcos Gabriel do Nascimento,1.2,4,3.85,6,"{'FC': 1, 'FS': 1, 'PE': 2, 'RB': 2}",marquinhos-gabriel,7,0.2
628,Robinho,99574,341,https://s.glbimg.com/es/sde/f/2019/03/23/79529c1f985665187fd2266b0f3d797e_FORMATO.png,2,-0.25,Robson Azevedo da Silva,0.0,5,2.1,6,"{'FC': 1, 'PE': 5, 'RB': 1}",robinho,5,0.0
629,Alan Ruschel,63110,315,https://s.glbimg.com/es/sde/f/2018/05/24/ddefa1a922260aeb7a1835dd4a8117f5_FORMATO.png,4,0.98,Alan Luciano Ruschel,0.0,2,5.57,6,"{'CA': 1, 'FC': 13, 'FD': 1, 'FS': 10, 'PE': 6, 'RB': 2, 'SG': 1}",alan-ruschel,6,0.0
630,Rony,101040,341,https://s.glbimg.com/es/sde/f/2019/03/23/e134f25651f836736bddd86cf4caf5a7_FORMATO.png,0,0.0,Rony Fernandes da Silva,0.0,3,2.0,6,{},rony,6,0.0
631,Sassá,79578,283,https://s.glbimg.com/es/sde/f/2018/05/07/89b8e9b3d830ff681500c63572397636_FORMATO.png,2,1.45,Luiz Ricardo Alves,0.0,5,6.08,6,"{'FC': 1, 'FD': 2, 'FS': 2}",sassa,6,0.0
632,Ralf,52190,264,https://s.glbimg.com/es/sde/f/2019/05/23/6bb1b3455b09de07ffee5ece7a922ca8_FORMATO.png,6,3.4,Ralf de Souza Telles,2.3,4,10.29,6,"{'CA': 1, 'FC': 8, 'FD': 1, 'FF': 1, 'FS': 11, 'PE': 12, 'RB': 15}",ralf,6,0.69
633,Piris da Motta,95802,262,https://s.glbimg.com/es/sde/f/2019/04/26/28247a3afb9c8e95c1956b2bea9f5c5e_FORMATO.png,3,1.2,Robert Ayrton Piris da Motta,1.2,4,3.83,6,"{'FC': 2, 'FS': 2, 'PE': 3, 'RB': 3}",piris-da-motta,6,-0.17
634,Jadson,80129,283,https://s.glbimg.com/es/sde/f/2019/02/04/fafc80986c9ff78c6b10c98b72c33190_FORMATO.png,3,0.33,Jadson Alves dos Santos,0.0,4,3.73,6,"{'FF': 1, 'FS': 1, 'PE': 1}",jadson,6,0.0
635,Joelson,101512,341,https://s.glbimg.com/es/sde/f/2019/03/23/55d863f2d8452ddc265570df15a5f65c_FORMATO.png,0,0.0,Joelson dos Santos Ferreira Júnior,0.0,4,1.0,6,{},joelson,6,0.0
636,Ariel Cabral,80363,283,https://s.glbimg.com/es/sde/f/2018/05/18/f33acc95e50fe26abc27ac1d525bb4a4_FORMATO.png,1,-0.9,Alejandro Ariel Cabral,0.0,4,3.23,6,{'PE': 3},ariel-cabral,2,0.0
637,Victor Paraíba,102457,341,https://s.glbimg.com/es/sde/f/2019/03/23/8322008084e66ad377dc12a0eea40cff_FORMATO.png,4,1.18,Victor Wesley dos Santos da Silva,1.4,5,1.6,6,"{'FC': 1, 'FD': 1, 'FF': 2, 'FS': 3, 'PE': 2, 'RB': 1}",victor-paraiba,6,0.23
638,Lucas Silva,79701,283,https://s.glbimg.com/es/sde/f/2018/05/07/ca0ef33e042d0136838dfb74844f22a7_FORMATO.png,5,1.18,Lucas Silva Borges,-0.1,4,3.99,6,"{'FC': 2, 'FD': 3, 'FF': 1, 'FS': 2, 'PE': 5, 'RB': 2}",lucas-silva,2,-0.39
639,Gerson,104089,341,https://s.glbimg.com/es/sde/f/2019/03/23/6a9c243299be70830e878c88cccbdd1d_FORMATO.png,6,3.02,Gerson Guimarães Ferreira Júnior,3.6,3,5.39,6,"{'FC': 2, 'FS': 1, 'PE': 8, 'RB': 4, 'SG': 3}",gerson,7,0.44
640,Vital,102452,341,https://s.glbimg.com/es/sde/f/2019/03/23/fb790a1d32b257ad9a64d7752826981f_FORMATO.png,0,0.0,Johnatan Lucas da Silva Vital,0.0,3,1.0,6,{},vital,6,0.0
641,Boselli,69161,264,https://s.glbimg.com/es/sde/f/2019/05/23/6a353db88a96b39b63e2ff4a5b79226d_FORMATO.png,3,0.07,Mauro Boselli,0.0,5,3.06,6,"{'CA': 1, 'FD': 1, 'FS': 3, 'I': 1, 'PE': 5, 'RB': 1}",boselli,6,0.0
642,Manoel,69014,264,https://s.glbimg.com/es/sde/f/2019/05/23/8ef54147edc589e8e177c09584065867_FORMATO.png,5,5.84,Manoel Messias Silva Carvalho,7.0,3,11.77,6,"{'CA': 1, 'FC': 3, 'FF': 2, 'PE': 8, 'RB': 9, 'SG': 4}",manoel,6,0.88
643,Madson,78077,293,https://s.glbimg.com/es/sde/f/2019/03/30/53ad5d19d960420d8a169d449092cfdf_FORMATO.png,2,2.2,Madson Ferreira dos Santos,2.6,2,3.77,6,"{'FC': 1, 'FS': 2, 'PE': 7, 'RB': 4}",madson,7,0.35
644,Gerson Júnior,104824,341,https://s.glbimg.com/es/sde/f/2019/03/23/78b41c44bdc88eb897869188f13f3715_FORMATO.png,1,0.0,Gerson José Laurentino Júnior,0.0,5,0.74,6,{},gerson-junior,6,0.0
645,Igo,104991,341,https://s.glbimg.com/es/sde/f/2019/03/23/7e728851fa1878378a93b877a8fb1a5c_FORMATO.png,0,0.0,Igo Gabriel Santos Pereira,0.0,1,1.0,6,{},igo,6,0.0
646,Renê Júnior,73281,264,https://s.glbimg.com/es/sde/f/2019/05/23/605fd3e976ffe9b529d0208eb32fa15b_FORMATO.png,0,0.0,Renê dos Santos Júnior,0.0,4,7.0,6,{},rene-junior,6,0.0
647,Raniel,86797,283,https://s.glbimg.com/es/sde/f/2018/05/07/074f3b8960ae6ea7711fa17be1c27cac_FORMATO.png,0,0.0,Raniel Santana de Vasconcelos,0.0,5,8.0,6,{},raniel,6,0.0
648,Rhodolfo,42501,262,https://s.glbimg.com/es/sde/f/2019/04/26/51d02738aaf54038d8131123fd325008_FORMATO.png,1,-1.0,Luiz Rhodolfo Dini Gaioto,0.0,3,4.63,6,{'FC': 2},rhodolfo,6,0.0
649,Diego,38909,262,https://s.glbimg.com/es/sde/f/2019/04/26/03ca6e190e55bbddf134cff00a44c25c_FORMATO.png,5,-0.1,Diego Ribas da Cunha,-1.2,4,4.51,6,"{'CA': 4, 'FC': 6, 'FD': 3, 'FF': 4, 'FS': 10, 'PE': 11, 'PP': 1, 'RB': 4}",diego,7,-0.73
650,Danilo Avelar,72142,264,https://s.glbimg.com/es/sde/f/2019/05/23/3838256f970424f3a26f7cf5a433287b_FORMATO.png,3,6.23,Danilo Fernando Avelar,5.6,2,7.47,6,"{'CA': 1, 'FC': 3, 'FD': 1, 'FF': 1, 'FS': 5, 'PE': 6, 'RB': 3, 'SG': 3}",danilo-avelar,6,0.55
651,Vitinho,78435,262,https://s.glbimg.com/es/sde/f/2019/04/26/36d518358679018a8859dd349da9e91c_FORMATO.png,3,5.23,Victor Vinícius Coelho dos Santos,0.4,5,8.56,6,"{'FC': 2, 'FD': 3, 'FF': 4, 'FS': 2, 'G': 1, 'PE': 7, 'RB': 2}",vitinho,6,-0.73
652,Gustavo,86932,264,https://s.glbimg.com/es/sde/f/2019/05/23/e465cd357033b982d32052d767bea71d_FORMATO.png,2,1.35,Gustavo Henrique da Silva Sousa,2.2,5,4.2,6,"{'FC': 2, 'FD': 1, 'FF': 1, 'FS': 1, 'PE': 1, 'RB': 1}",gustavo,6,0.39
653,David,90309,283,https://s.glbimg.com/es/sde/f/2018/05/18/9c8442508cec9bf9dc9f0af8f306e11b_FORMATO.png,5,1.38,David Correa da Fonseca,-0.3,5,4.95,6,"{'FC': 5, 'FD': 2, 'FF': 3, 'FS': 3, 'I': 1, 'PE': 3, 'RB': 3}",david,6,-0.19
654,Fabrício Bruno,90768,283,https://s.glbimg.com/es/sde/f/2019/02/04/d5a1e093c0e8dfd5ead943946e093661_FORMATO.png,0,0.0,Fabrício Bruno Soares de Faria,0.0,3,5.0,6,{},fabricio-bruno,6,0.0
655,Lucas Romero,84558,283,https://s.glbimg.com/es/sde/f/2018/05/07/5afee43c79c6ee5a180385ef4550fd6c_FORMATO.png,5,3.08,Lucas Daniel Romero,2.1,4,3.66,6,"{'CA': 2, 'FC': 10, 'FS': 8, 'PE': 12, 'RB': 16}",lucas-romero,7,-0.27
656,Sergio Díaz,94010,264,https://s.glbimg.com/es/sde/f/2019/02/06/d12754823e31f219f7d80d0447c43045_FORMATO.png,0,0.0,Sergio Ismael Díaz Velázquez,0.0,5,2.0,6,{},sergio-diaz,6,0.0
657,Everton Ribeiro,51772,262,https://s.glbimg.com/es/sde/f/2019/04/23/cfa31f72beaf2822c06932837b119ffa_FORMATO.png,5,3.5,Everton Augusto de Barros Ribeiro,7.7,4,12.99,6,"{'A': 2, 'FC': 3, 'FS': 10, 'I': 1, 'PE': 15, 'RB': 6}",everton-ribeiro,7,1.52
658,Murilo,97653,283,https://s.glbimg.com/es/sde/f/2018/05/07/e153f69f7bac5d6410218a2a59787c11_FORMATO.png,1,-1.8,Murilo Cerqueira Paim,0.0,3,2.22,6,"{'CV': 1, 'FC': 3, 'FS': 1, 'PE': 1, 'RB': 3}",murilo,6,0.0
659,Willian Arão,78478,262,https://s.glbimg.com/es/sde/f/2019/04/26/24196e5c70d2a4de33babf207cf06539_FORMATO.png,4,7.4,Willian Souza Arão da Silva,2.1,4,13.72,6,"{'A': 3, 'FC': 6, 'FF': 1, 'FS': 3, 'PE': 9, 'RB': 12}",willian-arao,7,-1.17
660,Orejuela,95352,283,https://s.glbimg.com/es/sde/f/2019/03/31/bab8422e33f99d2553b8c998855973de_FORMATO.png,2,3.4,Luis Manuel Orejuela García,0.0,2,5.55,6,"{'FC': 4, 'FD': 1, 'FS': 2, 'PE': 3, 'RB': 5}",orejuela,5,0.0
661,Vitor Eudes,102137,283,https://s.glbimg.com/es/sde/f/2018/11/22/3fc8cbbb0eff85d2cfd8e31bd040d110_FORMATO.png,0,0.0,Vitor Eudes de Souza Costa,0.0,1,2.0,6,{},vitor-eudes,6,0.0
662,Rodrigo Caio,73800,262,https://s.glbimg.com/es/sde/f/2019/04/26/ed48caa8134e11a7c39b6c0d1b2146a7_FORMATO.png,4,3.88,Rodrigo Caio Roquette Russo,7.2,3,8.35,6,"{'CA': 1, 'FC': 5, 'FF': 5, 'FS': 4, 'G': 1, 'PE': 10, 'RB': 6}",rodrigo-caio,7,1.18
663,Paulo Victor,68873,284,https://s.glbimg.com/es/sde/f/2018/05/21/6022690f57c54343611ba7c2008603ce_FORMATO.png,5,3.96,Paulo Victor Mileo Vidotti,13.7,1,6.57,6,"{'DD': 7, 'GS': 5, 'PE': 4, 'SG': 2}",paulo-victor,7,3.88
664,Rodinei,73992,262,https://s.glbimg.com/es/sde/f/2019/04/26/cfed24bcffd157785687c5223fdb1106_FORMATO.png,3,-0.23,Rodinei Marcelo de Almeida,1.8,2,2.98,6,"{'CA': 1, 'FC': 2, 'FF': 1, 'FS': 1, 'I': 1, 'RB': 1}",rodinei,6,0.26
665,César,78086,262,https://s.glbimg.com/es/sde/f/2019/04/26/c90b6f282ed66e95550b8b12c749706c_FORMATO.png,3,3.5,César Bernardo Dutra,0.0,1,5.44,6,"{'DD': 6, 'FS': 1, 'GS': 4}",cesar,6,0.0
666,Cacá,102340,283,https://s.glbimg.com/es/sde/f/2018/05/18/9e847531623845ec5f88f060b157da00_FORMATO.png,0,0.0,Carlos de Menezes Júnior,0.0,3,2.0,6,{},caca,6,0.0
667,Uribe,78415,277,https://s.glbimg.com/es/sde/f/2019/05/30/b108b602d840b36b81509e4c29870b37_FORMATO.png,0,0.0,Fernando Uribe Hincapié,0.0,5,7.0,6,{},uribe,2,0.0
668,Rafael Santos,97907,283,https://s.glbimg.com/es/sde/f/2019/03/28/218f2be6e5fe193939a7c29948a70d4d_FORMATO.png,0,0.0,Rafael Lucas Cardoso Santos,0.0,2,1.0,6,{},rafael-santos,6,0.0
669,Berrío ,85300,262,https://s.glbimg.com/es/sde/f/2019/04/26/91363f5a07b1bf1bd53bc95cb9436ae9_FORMATO.png,3,5.23,Orlando Enrique Berrío Meléndez,0.0,5,7.04,6,"{'FC': 5, 'FF': 2, 'FS': 1, 'G': 1, 'PE': 3, 'RB': 6}",berrio,6,0.0
670,Michel,103579,283,https://s.glbimg.com/es/sde/f/2019/03/28/a3e3e2db3e62bb26d03186bd96da7bed_FORMATO.png,0,0.0,Michel Borges De Jesus,0.0,4,2.0,6,{},michel,6,0.0
671,Ronaldo,92981,262,https://s.glbimg.com/es/sde/f/2019/04/26/578ca72e7ea4892017227d6dbfdeeae7_FORMATO.png,2,4.15,Ronaldo da Silva Souza,0.0,4,4.99,6,"{'A': 1, 'CA': 2, 'FC': 8, 'FS': 1, 'PE': 4, 'RB': 8}",ronaldo,6,0.0
672,Arrascaeta,87863,262,https://s.glbimg.com/es/sde/f/2019/04/26/85b7c7626785a66de96ac6b9008f4299_FORMATO.png,3,4.53,Giorgian Daniel de Arrascaeta Benedetti,0.0,4,11.37,6,"{'FC': 2, 'FF': 2, 'FS': 7, 'G': 1, 'PE': 10, 'RB': 3}",arrascaeta,7,0.0
673,Kleber,100126,262,https://s.glbimg.com/es/sde/f/2019/04/26/1059963db07b0f577d52843428be99d5_FORMATO.png,0,0.0,Kleber Augusto Caetano Leite Filho,0.0,2,2.0,6,{},kleber,6,0.0
674,Allan,96652,266,https://s.glbimg.com/es/sde/f/2019/03/31/cbe0d021382b1f6ac6db1fdd5f232dbc_FORMATO.png,5,0.86,Allan Rodrigues de Souza,0.0,4,2.68,6,"{'CA': 3, 'FC': 12, 'FD': 3, 'FF': 3, 'FS': 5, 'PE': 19, 'RB': 9}",allan,7,0.0
675,Matheus Dantas,101592,262,https://s.glbimg.com/es/sde/f/2019/04/26/598e69e78ec9ae7d5fe95d527c68781b_FORMATO.png,1,-0.6,Matheus de Jesus Dantas,0.0,3,1.25,6,"{'FS': 1, 'I': 1, 'PE': 2}",matheus-dantas,6,0.0
676,Frazan,97528,266,https://s.glbimg.com/es/sde/f/2018/09/20/757d419d1040c909be357a50fb4f34b8_FORMATO.png,0,0.0,Wesley Frazan Bernardo,0.0,3,3.0,6,{},frazan,5,0.0
677,Léo Duarte,94214,262,https://s.glbimg.com/es/sde/f/2019/04/26/7cbaac69273796bf05072d8d0b7e6353_FORMATO.png,3,1.2,Leonardo Campos Duarte da Silva,0.0,3,3.26,6,"{'CA': 1, 'FC': 6, 'FS': 1, 'PE': 3, 'RB': 6}",leo-duarte,7,0.0
678,Paulo Miranda,68817,284,https://s.glbimg.com/es/sde/f/2018/05/21/62fa3dde13de597371870ee9b721b5d7_FORMATO.png,0,0.0,Jonathan Doin,0.0,3,5.0,6,{},paulo-miranda,5,0.0
679,Vinícius Popó,105201,283,https://s.glbimg.com/es/sde/f/2019/03/28/4a8cc6dc2e1b9cb619a2da8fe306b9da_FORMATO.png,0,0.0,Vinícius Santana da Silva,0.0,5,2.0,6,{},vinicius-popo,6,0.0
680,Hugo Moura,101594,262,https://s.glbimg.com/es/sde/f/2019/04/26/715d1c48df5b307209cb6157de7d8965_FORMATO.png,1,0.3,Hugo Moura Arruda da Silva,0.0,4,2.97,6,"{'A': 1, 'CA': 1, 'FC': 1, 'PE': 3, 'RB': 2}",hugo-moura,6,0.0
681,Yony González,97080,266,https://s.glbimg.com/es/sde/f/2019/02/04/afa77024bd6f197dd7f02d24bb8ea775_FORMATO.png,6,5.45,Jony Alexander González Copete,3.1,5,11.76,6,"{'FC': 3, 'FF': 10, 'FS': 10, 'G': 2, 'I': 1, 'PE': 6, 'RB': 5}",yony-gonzalez,7,-0.05
682,Caio Henrique,98569,266,https://s.glbimg.com/es/sde/f/2019/02/04/27862dc150d6c7607eebf4e9cc71e83c_FORMATO.png,6,1.78,Caio Henrique Oliveira Silva,2.0,4,5.02,6,"{'FC': 11, 'FD': 1, 'FF': 2, 'FS': 4, 'PE': 7, 'RB': 9}",caio-henrique,7,0.28
683,Marcos Calazans,97452,276,https://s.glbimg.com/es/sde/f/2019/05/23/afef447f016eefff05fad8b9101e4ecb_FORMATO.png,0,0.0,Marcos Vinícius Silva Rocha Calazans,0.0,5,3.0,6,{},marcos-calazans,6,0.0
684,Vitor Gabriel,101596,262,https://s.glbimg.com/es/sde/f/2019/04/26/1625dafb7038f8b8c6201f97b0f5730d_FORMATO.png,0,0.0,Vitor Gabriel Claudino Rego Ferreira,0.0,5,2.0,6,{},vitor-gabriel,6,0.0
685,Marcelo Cabo,37333,341,https://s.glbimg.com/es/sde/f/2019/03/23/843c23143eca2d56e0f4bbd3030f4324_FORMATO.png,6,3.27,Marcelo Ribeiro Cabo,5.53,6,5.63,6,{},marcelo-cabo,7,1.08
686,Carlinhos,38451,341,https://s.glbimg.com/es/sde/f/2019/03/23/f1d152fe2c81a717de8d0f472e57f90d_FORMATO.png,4,4.35,Carlos Andrade Souza,8.9,2,6.18,6,"{'FD': 3, 'FF': 1, 'FS': 3, 'PE': 15, 'RB': 4, 'SG': 2}",carlinhos,7,1.7
