,apelido,atleta_id,clube_id,foto,jogos_num,media_num,nome,pontos_num,posicao_id,preco_num,rodada_id,scout,slug,status_id,variacao_num
123,Vini Locatelli,102998,315,https://s.glbimg.com/es/sde/f/2019/04/03/dd414ff9b71a2dad41b8695b82517f67_FORMATO.png,0,0.0,Vinicius Farias Locatelli,0,4,1.0,7,,vini-locatelli,6,0.0
124,Ralf,52190,264,https://s.glbimg.com/es/sde/f/2019/05/23/6bb1b3455b09de07ffee5ece7a922ca8_FORMATO.png,6,3.4,Ralf de Souza Telles,0,4,10.29,7,,ralf,7,0.0
125,Ramiro,78715,264,https://s.glbimg.com/es/sde/f/2019/05/23/74dd3815a00b56d9fc765cad761ff91c_FORMATO.png,6,1.97,Ramiro Moschen Benetti,0,4,11.63,7,,ramiro,6,0.0
126,Helerson,101073,263,https://s.glbimg.com/es/sde/f/2019/03/22/4f209e6f74df9776da75f4a35ed2b28f_FORMATO.png,0,0.0,Helerson Mateus do Nascimento,0,3,2.0,7,,helerson,6,0.0
127,André,104080,263,,0,0.0,André Luiz Ribeiro da Silva,0,1,1.0,7,,andre,6,0.0
128,Fábio Carille,70696,264,https://s.glbimg.com/es/sde/f/2018/03/20/3e7bfa01fec16848b569ba9368ea13ef_FORMATO.png,6,4.52,Fábio Luiz Carille de Araújo,0,6,11.32,7,,fabio-carille,7,0.0
129,Andrew,103183,263,https://s.glbimg.com/es/sde/f/2019/03/28/6bb49f946fbf4eb4e9fa370948141d04_FORMATO.png,0,0.0,Andrew da Silva Ventura,0,1,2.0,7,,andrew,6,0.0
130,Jonathan,102597,263,https://s.glbimg.com/es/sde/f/2019/03/22/3acc8b0f9bdee13970e84fee1d24648f_FORMATO.png,3,2.0,Jonathan Silva Vieira,0,2,1.87,7,,jonathan,5,0.0
131,Clayson,83817,264,https://s.glbimg.com/es/sde/f/2019/05/23/4eeb5e5d8c27f4298bba05b91526868c_FORMATO.png,5,3.36,Clayson Henrique da Silva Vieira,0,5,10.58,7,,clayson,7,0.0
132,Caíque França,91808,264,https://s.glbimg.com/es/sde/f/2019/05/23/2fe6e1e07de6a69ffa395b217210bff4_FORMATO.png,0,0.0,Caíque França Godoy,0,1,3.0,7,,caique-franca,6,0.0
133,Rhuan,102958,263,https://s.glbimg.com/es/sde/f/2019/03/28/4d88ed09bc75e94e5f255e63ec33d09c_FORMATO.png,0,0.0,Rhuan da Silveira Castro,0,5,1.0,7,,rhuan,6,0.0
134,Ángel Romero,88323,264,https://s.glbimg.com/es/sde/f/2019/05/23/bc11cc1c2ac1b8fc0dd6144b9fdcc972_FORMATO.png,0,0.0,Ángel Rodrigo Romero Villamayor,0,5,6.0,7,,angel-romero,6,0.0
135,Pedro Henrique,87225,264,https://s.glbimg.com/es/sde/f/2019/05/23/f288fe0eba8dc3e607cb451541c2dc39_FORMATO.png,3,4.43,Pedro Henrique Ribeiro Gonçalves,0,3,8.82,7,,pedro-henrique,6,0.0
136,Fessin,97994,264,https://s.glbimg.com/es/sde/f/2019/03/26/d280c476822d11a21bba9408da199dba_FORMATO.png,0,0.0,Jefferson Gabriel Nascimento Brito,0,4,2.0,7,,fessin,6,0.0
137,Richard,86711,264,https://s.glbimg.com/es/sde/f/2019/05/23/71d16937452022159fb5e9c22fa4a299_FORMATO.png,2,1.95,Richard Cândido Coelho,0,4,4.11,7,,richard,6,0.0
138,Filipe,100712,264,https://s.glbimg.com/es/sde/f/2019/05/23/637d8e2371145463b7d61a38d9d5ce88_FORMATO.png,0,0.0,Filipe Gonçalves dos Santos,0,1,2.0,7,,filipe,6,0.0
139,André Luís,92146,356,https://s.glbimg.com/es/sde/f/2019/05/08/2895d967600f116ad01260a0b6dabd98_FORMATO.png,2,2.4,Andre Luis da Costa Alfredo,0,5,3.63,7,,andre-luis,6,-0.25
140,Sergio Díaz,94010,264,https://s.glbimg.com/es/sde/f/2019/02/06/d12754823e31f219f7d80d0447c43045_FORMATO.png,0,0.0,Sergio Ismael Díaz Velázquez,0,5,2.0,7,,sergio-diaz,6,0.0
141,Pedrinho,98706,264,https://s.glbimg.com/es/sde/f/2019/05/23/107e15af982bc755cfbd17f0349f4584_FORMATO.png,5,5.44,Pedro Victor Delmino da Silva,0,4,11.99,7,,pedrinho,6,0.0
142,Araos,102352,264,https://s.glbimg.com/es/sde/f/2019/05/23/cb5269062be03aa00e9d4c376cfa6cf9_FORMATO.png,0,0.0,Ángelo Giovanni Araos Llanos,0,4,4.0,7,,araos,6,0.0
143,Mateus Vital,93108,264,https://s.glbimg.com/es/sde/f/2019/05/23/3173cd42fd63f03aecc0aa9d2b3fb706_FORMATO.png,6,3.35,Mateus da Silva Vital Assumpção,0,4,6.56,7,,mateus-vital,6,0.0
144,Carlos Augusto,101803,264,https://s.glbimg.com/es/sde/f/2019/05/23/7cf24d9f3acb482165da003096c26921_FORMATO.png,3,4.23,Carlos Augusto Zopalato Neves,0,2,5.59,7,,carlos-augusto,6,0.0
145,Thiaguinho,102599,264,https://s.glbimg.com/es/sde/f/2019/02/06/d56eca3cffea14801ef2035fdc653d18_FORMATO.png,0,0.0,Thiago Beserra dos Santos,0,4,3.0,7,,thiaguinho,6,0.0
146,Caetano,103575,264,https://s.glbimg.com/es/sde/f/2018/10/13/ce82b8abc2ec1b2cbb8702003dddc2cd_FORMATO.png,0,0.0,João Victor Andrade Caetano,0,2,1.0,7,,caetano,6,0.0
147,João Victor,104250,264,https://s.glbimg.com/es/sde/f/2019/03/26/c13e38517c9406ec1c47b1cdd41eb68e_FORMATO.png,0,0.0,João Victor da Silva Marcelino,0,3,2.0,7,,joao-victor,6,0.0
148,Fred,38162,283,https://s.glbimg.com/es/sde/f/2018/05/18/d0c4af39faf530d73e1192ba68d0ce20_FORMATO.png,7,0.77,Frederico Chaves Guedes,0,5,5.34,7,,fred,6,-1.28
149,Lucas Alves,104651,263,https://s.glbimg.com/es/sde/f/2019/03/28/1ae8c43705f6dfd96f9cdfe68b4b8485_FORMATO.png,0,0.0,Lucas Silva Alves,0,1,1.0,7,,lucas-alves,6,0.0
150,Henrique,37694,283,https://s.glbimg.com/es/sde/f/2018/05/18/f4c3f244aefa8557f0db6db3c2b7328a_FORMATO.png,5,1.84,Henrique Pacheco de Lima,0,4,6.36,7,,henrique,7,0.07
151,Mano Menezes,37281,283,https://s.glbimg.com/es/sde/f/2018/05/18/b67ea93f254fb3c5b6517b9f84238c19_FORMATO.png,7,3.31,Luis Antônio Venker de Menezes,0,6,9.23,7,,mano-menezes,7,-0.45
152,Edinho,37792,354,https://s.glbimg.com/es/sde/f/2019/03/28/a73e2e4e04ac38d68b05eb5ffc8d4e8e_FORMATO.png,1,-3.4,Edimo Ferreira Campos,0,4,1.89,7,,edinho,6,0.0
153,Pedro Ken,50877,354,https://s.glbimg.com/es/sde/f/2019/03/28/7a6cecf56bf5b7d343a126ff05454101_FORMATO.png,4,2.12,Pedro Ken Morimoto Moreira,0,4,4.26,7,,pedro-ken,6,1.32
154,João Carlos,69010,341,https://s.glbimg.com/es/sde/f/2019/03/23/b148048ebdcdc02c79c893ae63f6e80d_FORMATO.png,1,-6.0,João Carlos Heidemann,0,1,0.69,7,,joao-carlos,6,0.0
155,Lucas Barros,104650,263,https://s.glbimg.com/es/sde/f/2019/03/28/be4f63d854fc719f9e9072cf24e0d7f3_FORMATO.png,0,0.0,Lucas Barros da Cunha,0,2,1.0,7,,lucas-barros,6,0.0
156,Dodô,68727,283,https://s.glbimg.com/es/sde/f/2019/02/04/ee21ad2d06f9472ebeac2c604d782d83_FORMATO.png,3,1.5,José Rodolfo Pires Ribeiro,0,2,5.45,7,,dodo,7,0.0
157,Glauber,104610,263,https://s.glbimg.com/es/sde/f/2019/03/28/3c290bfe8a6a5e1be791a5e6d2f2a13c_FORMATO.png,0,0.0,Glauber Siqueira dos Santos Lima,0,3,2.0,7,,glauber,6,0.0
158,Felipe Baxola,71113,354,https://s.glbimg.com/es/sde/f/2019/03/28/24e6b367451f8861ad0b1a99cfd02895_FORMATO.png,1,0.3,Felipe de Oliveira Silva,0,4,4.56,7,,felipe-baxola,6,-1.44
159,Juninho Quixadá,71787,354,https://s.glbimg.com/es/sde/f/2019/03/28/290762becedf23c80b831f923f4b7b33_FORMATO.png,0,0.0,Pedro Julião Azevedo Junior,0,4,5.0,7,,juninho-quixada,6,0.0
160,Thiago Carleto,51700,354,https://s.glbimg.com/es/sde/f/2019/03/28/e6019b20be4192e66ea436db383a8d95_FORMATO.png,3,2.1,Thiago Carleto Alves,0,2,7.73,7,,thiago-carleto,7,0.0
161,Wescley,70925,354,https://s.glbimg.com/es/sde/f/2019/03/28/0323fda54c2149f1f78b04bb3c9dcb1f_FORMATO.png,0,0.0,Wescley Gomes dos Santos,0,4,5.0,7,,wescley,6,0.0
162,Tiago Alves,51495,354,https://s.glbimg.com/es/sde/f/2019/03/28/d9cac4a21775ee745faf095781d51f77_FORMATO.png,4,2.05,Tiago dos Santos Alves,0,3,6.0,7,,tiago-alves,6,0.0
163,Samuel Xavier,73384,354,https://s.glbimg.com/es/sde/f/2019/03/28/a19b59f7d716d5610181d660801756b6_FORMATO.png,7,5.15,Samuel Xavier Brito,0,2,13.87,7,,samuel-xavier,7,1.07
164,Auremir,77570,354,https://s.glbimg.com/es/sde/f/2019/03/28/6abb09758933bfcad8f3734cd8fbe484_FORMATO.png,3,1.8,Auremir Evangelista dos Santos,0,4,4.23,7,,auremir,6,0.0
165,Diogo Silva,71882,354,https://s.glbimg.com/es/sde/f/2019/03/28/124aa9812703927dd6cfd2001e5b1299_FORMATO.png,7,3.56,Diogo José Gonçalves da Silva,0,1,9.21,7,,diogo-silva,7,0.17
166,Luiz Otávio,72359,354,https://s.glbimg.com/es/sde/f/2019/03/28/731bd0c1760d7e08394c9726255ba348_FORMATO.png,7,2.4,Luiz Otávio Anacleto Leandro,0,3,9.85,7,,luiz-otavio,7,-0.05
167,Alex Amado,78475,354,https://s.glbimg.com/es/sde/f/2019/03/28/baad423e3d4f7d7ca9067444675bd599_FORMATO.png,0,0.0,Alex Broch Amado,0,5,2.0,7,,alex-amado,6,0.0
168,Juninho,71937,356,https://s.glbimg.com/es/sde/f/2019/04/30/199fd043d747c68f3eb9ac7a9e21216f_FORMATO.png,5,2.04,Paulo Roberto Valoura Júnior,0,4,5.31,7,,juninho,7,0.96
169,Charles,84187,354,https://s.glbimg.com/es/sde/f/2019/03/28/8a9cbcec424be180e39b85d96fb5ec47_FORMATO.png,0,0.0,Charles Luis Reiter,0,3,4.0,7,,charles,6,0.0
170,Ricardinho,78577,354,https://s.glbimg.com/es/sde/f/2019/03/28/893813a02cea9d96daf288036733d24e_FORMATO.png,6,3.35,Ricardo Dias Acosta,0,4,5.43,7,,ricardinho,7,0.0
171,Chico,82407,354,https://s.glbimg.com/es/sde/f/2019/03/28/591cde68116bac7ca7031a2f73847987_FORMATO.png,4,0.75,Francisco Hyun Sol Kim,0,4,4.27,7,,chico,6,0.0
172,João Lucas,86740,354,https://s.glbimg.com/es/sde/f/2019/03/28/eb379c8f9ca40adb24afd4216819a3c1_FORMATO.png,5,2.82,João Lucas Cardoso,0,2,10.25,7,,joao-lucas,6,0.37
173,Cristovam,82930,354,https://s.glbimg.com/es/sde/f/2019/03/28/65f57e09b155b5b3a44d895928edeeca_FORMATO.png,0,0.0,Cristovam Roberto Ribeiro da Silva,0,2,3.0,7,,cristovam,6,0.0
174,Fernando Sobral,84428,354,https://s.glbimg.com/es/sde/f/2019/03/28/2036fe932766e953f14ef5fc5ed37a53_FORMATO.png,7,2.36,Fernando Pereira do Nascimento,0,4,4.87,7,,fernando-sobral,7,-0.76
175,Leandro Carvalho,88669,354,https://s.glbimg.com/es/sde/f/2019/05/30/7d4922940f5a9f9151b4ed1421f520e9_FORMATO.png,6,3.25,Leandro Carvalho da Silva,0,5,10.67,7,,leandro-carvalho,7,0.5
176,Valdo,84509,354,https://s.glbimg.com/es/sde/f/2019/03/28/45578b3cbd48709822cd22573ff790b6_FORMATO.png,3,0.47,Andrevaldo de Jesus Santos,0,3,2.27,7,,valdo,7,0.01
177,William Oliveira,94297,354,https://s.glbimg.com/es/sde/f/2019/03/28/a3452277d99839a5fd7add732b5aa132_FORMATO.png,0,0.0,William Oliveira dos Santos,0,4,3.0,7,,william-oliveira,5,0.0
178,Fernando Henrique,37717,354,https://s.glbimg.com/es/sde/f/2019/03/28/7ea4631a70a1da7be84a3480e80a9441_FORMATO.png,0,0.0,Fernando Henrique dos Anjos,0,1,4.0,7,,fernando-henrique,6,0.0
179,Léo Cittadini,70986,293,https://s.glbimg.com/es/sde/f/2019/03/30/475167cdad7e826c64f4a0a999f8aef9_FORMATO.png,4,3.1,Leonardo Cittadini,0,4,5.16,7,,leo-cittadini,7,-0.71
180,Everton,86757,284,https://s.glbimg.com/es/sde/f/2018/05/18/997feae679bb584848d2ef5197f0b406_FORMATO.png,6,6.68,Everton Sousa Soares,0,5,17.31,7,,everton,6,0.0
181,Madson,78077,293,https://s.glbimg.com/es/sde/f/2019/03/30/53ad5d19d960420d8a169d449092cfdf_FORMATO.png,3,3.8,Madson Ferreira dos Santos,0,2,4.92,7,,madson,7,1.15
182,Cássio,42234,264,https://s.glbimg.com/es/sde/f/2019/05/18/a1c0088018f45c558e550b2e63d482e8_FORMATO.png,6,5.35,Cássio Ramos,0,1,8.71,7,,cassio,6,0.0
183,Demethryus,101678,293,https://s.glbimg.com/es/sde/f/2018/03/01/0f3f1131a4b2d04a041450038b87c286_FORMATO.png,0,0.0,Demethryus Maciel Areias Nascimento,0,4,1.0,7,,demethryus,6,0.0
184,Douglas Borel,104634,265,https://s.glbimg.com/es/sde/f/2019/03/29/191f49008e0f92039b6e04b7283da22b_FORMATO.png,0,0.0,Douglas do Espírito Santo Torres,0,2,1.0,7,,douglas-borel,6,0.0
185,Vitinho,101960,293,https://s.glbimg.com/es/sde/f/2018/03/05/d3c9c0c04b38faa803a27c54ea474192_FORMATO.png,3,0.9,Vitor Hugo Naum dos Santos,0,5,1.22,7,,vitinho,6,0.0
186,Matheus Matias,100430,314,https://s.glbimg.com/es/sde/f/2019/05/03/4950f0f0b7885ba14d08911b25c080c1_FORMATO.png,2,-0.1,Matheus Matias Ferreira,0,5,1.79,7,,matheus-matias,6,-0.39
187,Shaylon,97520,265,https://s.glbimg.com/es/sde/f/2019/02/27/1e02008698bf10ffc8e76014ba5cea5f_FORMATO.png,3,0.53,Shaylon Kallyson Cardoso,0,4,3.78,7,,shaylon,6,0.0
188,Braian Romero,101997,293,https://s.glbimg.com/es/sde/f/2019/03/30/4eab9bac11e6c0d60d5e717b2474963f_FORMATO.png,4,3.73,Braian Ezequiel Romero,0,5,4.85,7,,braian-romero,6,0.0
189,Marquinhos Gabriel,68954,283,https://s.glbimg.com/es/sde/f/2019/02/04/f910b4ed58ff035220b338cff4ea9f5b_FORMATO.png,5,0.68,Marcos Gabriel do Nascimento,0,4,3.76,7,,marquinhos-gabriel,7,-0.09
190,Robson Bambu,101579,293,https://s.glbimg.com/es/sde/f/2019/05/13/b7c71f1c725b014eefb9e6f275824bbd_FORMATO.png,2,1.05,Robson Alves de Barros,0,3,4.35,7,,robson-bambu,6,0.0
191,Gabriel,102290,293,https://s.glbimg.com/es/sde/f/2018/05/08/23ead8e9977bf4883159480316b71e35_FORMATO.png,0,0.0,Gabriel José Ferreira Mesquita,0,1,1.0,7,,gabriel,6,0.0
192,Igor Cássio,99661,263,https://s.glbimg.com/es/sde/f/2019/03/22/7c87ddae633eb2c51a6c053054e56a1a_FORMATO.png,2,-0.5,Igor Cássio Vieira dos Santos,0,5,1.29,7,,igor-cassio,6,0.0
193,Bruno Leite,102301,293,https://s.glbimg.com/es/sde/f/2018/03/05/37cc69ce211fa6a6c3fb2fa03e905809_FORMATO.png,0,0.0,Bruno da Silva Costa Leite,0,4,2.0,7,,bruno-leite,5,0.0
194,Gabriel Poveda,102877,293,https://s.glbimg.com/es/sde/f/2019/02/08/b1a52a41133226ae979f433bfd943849_FORMATO.png,0,0.0,Gabriel Buscariol Poveda,0,5,2.0,7,,gabriel-poveda,6,0.0
195,Lucas Halter,102253,293,https://s.glbimg.com/es/sde/f/2019/05/18/8451dd8fd1ce139e8f57e002de068475_FORMATO.png,3,2.67,Lucas Halter,0,3,3.68,7,,lucas-halter,7,0.93
196,Julian,104333,314,https://s.glbimg.com/es/sde/f/2019/02/08/db8844a962ff549d6afcfd7bdbaa321c_FORMATO.png,0,0.0,Julian Yoiti Suzuki Bicudo,0,4,2.0,7,,julian,6,0.0
197,Danilo Avelar,72142,264,https://s.glbimg.com/es/sde/f/2019/05/23/3838256f970424f3a26f7cf5a433287b_FORMATO.png,3,6.23,Danilo Fernando Avelar,0,2,7.47,7,,danilo-avelar,7,0.0
198,Renzo,104332,293,https://s.glbimg.com/es/sde/f/2019/01/18/c6f7f05b7b612c3030762fe1798a3dd0_FORMATO.jpeg,0,0.0,Renzo Ribeiro dos Santos,0,4,1.0,7,,renzo,6,0.0
199,Fernando,99550,263,https://s.glbimg.com/es/sde/f/2019/03/28/0e1597e7f7c233c1663c9739a327843b_FORMATO.png,5,3.12,Fernando Peixoto Costanza,0,2,3.71,7,,fernando,7,0.82
200,Erik,84848,263,https://s.glbimg.com/es/sde/f/2019/03/22/34b98d60cb3c91184594baa0f454b479_FORMATO.png,6,3.38,Erik Nascimento Lima,0,5,9.58,7,,erik,7,-1.25
201,Gabriel,78605,264,https://s.glbimg.com/es/sde/f/2019/05/23/2e7a0138d60a1418cacfcd315daf7491_FORMATO.png,0,0.0,Gabriel Girotto Franco,0,4,7.0,7,,gabriel,6,0.0
202,Alessandro,104081,263,https://s.glbimg.com/es/sde/f/2019/03/22/ca58dd5dc7b75891e8aea6c26aea3064_FORMATO.png,0,0.0,Alessandro Scheppa,0,4,1.0,7,,alessandro,6,0.0
203,Egídio,42145,283,https://s.glbimg.com/es/sde/f/2018/05/18/4e9c58c4c55851aececb2f797dca0723_FORMATO.png,4,5.12,Egídio de Araújo Pereira Júnior,0,2,9.55,7,,egidio,6,1.29
204,Renê Júnior,73281,264,https://s.glbimg.com/es/sde/f/2019/05/23/605fd3e976ffe9b529d0208eb32fa15b_FORMATO.png,0,0.0,Renê dos Santos Júnior,0,4,7.0,7,,rene-junior,6,0.0
205,Michel,80664,264,https://s.glbimg.com/es/sde/f/2019/05/23/d6ee8c1facd131fa22d648e2509f5cac_FORMATO.png,1,0.9,Michel Macedo Rocha Machado,0,2,2.48,7,,michel,7,0.0
206,Léo,50459,283,https://s.glbimg.com/es/sde/f/2018/05/18/07a11eb9e0ab294a13fe3b76d7e9393b_FORMATO.png,6,2.77,Leonardo Renan Simões de Lacerda,0,3,7.29,7,,leo,7,-0.75
207,Ricardo Bueno,69141,354,https://s.glbimg.com/es/sde/f/2019/03/28/3d70fd82e49aca88abe94015a45abb9d_FORMATO.png,6,6.25,Ricardo Bueno da Silva,0,5,17.39,7,,ricardo-bueno,6,-1.01
208,Régis,82647,264,https://s.glbimg.com/es/sde/f/2019/05/23/42c4d6f669a802cc99bd19989a00b862_FORMATO.png,1,0.5,Régis Augusto Salmazzo,0,4,3.81,7,,regis,6,0.0
209,Dedé,60819,283,https://s.glbimg.com/es/sde/f/2018/05/18/868bcae1cfa32a1aa3c4c3e884f54c78_FORMATO.png,7,5.72,Anderson Vital da Silva,0,3,15.74,7,,dede,7,0.14
210,Nico López,84709,285,https://s.glbimg.com/es/sde/f/2018/04/08/5bb6e14f65a15709391b32e0e4332d8c_FORMATO.png,6,3.32,Nicolás Federico López Alonso,0,5,15.14,7,,nico-lopez,7,-0.49
211,Robinho,62104,283,https://s.glbimg.com/es/sde/f/2018/05/07/9ec32acd97931db6852cd1b099fca085_FORMATO.png,5,3.88,Róbson Michael Signorini,0,4,7.36,7,,robinho,7,-2.39
212,Patrick Fabiano,80275,341,https://s.glbimg.com/es/sde/f/2019/03/23/5009c08e2e14b3fc4e2a17576710e6cd_FORMATO.png,4,1.9,Patrick Fabiano Alves Nóbrega Luz,0,5,5.53,7,,patrick-fabiano,2,-0.68
213,Iago,97868,285,https://s.glbimg.com/es/sde/f/2018/04/09/733606405d1966bcc1ea11b6d2790ec5_FORMATO.png,5,3.32,Iago Amaral Borduchi,0,2,9.28,7,,iago,6,0.0
214,Víctor Cuesta,79113,285,https://s.glbimg.com/es/sde/f/2018/04/08/b6cd86f9590fd3e82cb545ac74dc8c41_FORMATO.png,6,5.88,Víctor Leandro Cuesta,0,3,14.61,7,,victor-cuesta,7,1.56
215,Fábio,37656,283,https://s.glbimg.com/es/sde/f/2018/05/18/d4072db4bdda7615aec2517449afe555_FORMATO.png,6,3.17,Fábio Deivson Lopes Maciel,0,1,9.64,7,,fabio,7,-0.46
216,Gatito Fernández,74061,263,https://s.glbimg.com/es/sde/f/2019/03/22/27fa5cdf4f485fac2794eb67548421f6_FORMATO.png,7,2.97,Roberto Junior Fernández Torres,0,1,7.8,7,,gatito-fernandez,3,2.38
217,Rodrigo Moledo,63354,285,https://s.glbimg.com/es/sde/f/2018/03/20/e5bb6257009bf74098a367b4c1b9e53d_FORMATO.png,5,4.68,Rodrigo Modesto da Silva Moledo,0,3,7.09,7,,rodrigo-moledo,6,0.0
218,Cazares,81682,282,https://s.glbimg.com/es/sde/f/2019/05/30/7e60ff2712f74e10b9a6bcf9661f2f8f_FORMATO.png,3,6.73,Juan Ramón Cazares Sevillano,0,4,11.29,7,,cazares,7,2.02
219,Victor,52950,282,https://s.glbimg.com/es/sde/f/2018/05/07/d890df905bbd3bb36a77d0ebf6a7ec0e_FORMATO.png,7,4.25,Victor Leandro Bagy,0,1,7.89,7,,victor,7,-0.81
220,Nino Paraíba,68808,265,https://s.glbimg.com/es/sde/f/2019/03/29/2f29d050e2e2a4be7df0047f2e43dd7f_FORMATO.png,6,4.6,Severino do Ramo Clementino da Silva,0,2,13.11,7,,nino-paraiba,7,1.62
221,Jean Mota,78548,277,https://s.glbimg.com/es/sde/f/2019/04/04/f6df9ba4f9ba25d9b872308e30c5baa9_FORMATO.png,7,0.84,Jean Mota Oliveira de Sousa,0,4,6.72,7,,jean-mota,2,-0.69
222,Vanderlei,62121,277,https://s.glbimg.com/es/sde/f/2018/05/23/d1e78d7c4a4d2e68068e24cca6750439_FORMATO.png,6,7.97,Vanderlei Farias da Silva,0,1,22.89,7,,vanderlei,7,0.0
223,Hernanes,38648,276,https://s.glbimg.com/es/sde/f/2019/04/01/9de4879116fa3172f964c37907406613_FORMATO.png,7,3.76,Anderson Hernanes de Carvalho Andrade Lima,0,4,13.91,7,,hernanes,6,-0.03
224,Pablo,69138,276,https://s.glbimg.com/es/sde/f/2019/04/01/2183894813bb5543356e56f459ac6b03_FORMATO.png,0,0.0,Pablo Felipe Teixeira,0,5,17.0,7,,pablo,5,0.0
225,Gilberto ,80313,266,https://s.glbimg.com/es/sde/f/2018/09/20/3cfe538c9466e35f30d8caec3cdeb003_FORMATO.png,6,1.23,Gilberto Moraes Júnior,0,2,6.14,7,,gilberto,7,0.0
226,Ganso,62977,266,https://s.glbimg.com/es/sde/f/2019/02/04/c331ee1720c436a925256baca5841194_FORMATO.png,3,1.03,Paulo Henrique Chagas de Lima,0,4,7.76,7,,ganso,7,0.0
227,Ricardo Oliveira,38910,282,https://s.glbimg.com/es/sde/f/2018/05/07/b853b7148bc822996c8074255a69a3c4_FORMATO.png,6,4.03,Ricardo de Oliveira,0,5,15.53,7,,ricardo-oliveira,2,0.0
228,Fábio Santos,38229,282,https://s.glbimg.com/es/sde/f/2018/05/07/98bee57585b8dde8e58e642b147a3a11_FORMATO.png,6,4.27,Fábio Santos Romeu,0,2,12.61,7,,fabio-santos,7,3.09
229,Rodriguinho,61033,283,https://s.glbimg.com/es/sde/f/2019/05/08/aed67dfbed5ad1906c0e020b63389e1d_FORMATO.png,5,2.48,Rodrigo Eduardo Costa Marinho,0,4,5.52,7,,rodriguinho,6,0.0
230,Leandro Castan,38505,267,https://s.glbimg.com/es/sde/f/2019/05/22/05b8bf811c2a379cc00d41e1b7e66beb_FORMATO.png,0,0.0,Leandro Castan da Silva,0,3,11.0,7,,leandro-castan,6,0.0
231,Yago Pikachu,80196,267,https://s.glbimg.com/es/sde/f/2018/09/27/ade8af11f63aa15e4664fa86f8a48e0e_FORMATO.png,7,3.49,Glaybson Yago Souza Lisboa,0,4,9.88,7,,yago-pikachu,7,-0.61
232,Reinaldo,78850,276,https://s.glbimg.com/es/sde/f/2019/04/01/6d2d1a24cd6dbf9313e0b6efedc5c055_FORMATO.png,7,4.36,Reinaldo Manoel da Silva,0,2,12.15,7,,reinaldo,7,0.48
233,Adilson,50307,282,https://s.glbimg.com/es/sde/f/2018/05/07/8d28089e075545ce7ac5d0eacc69563e_FORMATO.png,4,4.65,Adilson Warken,0,4,8.62,7,,adilson,2,2.46
234,Luan,63219,282,https://s.glbimg.com/es/sde/f/2018/05/07/c8cafabc87bc7ef4d50c8f18eafa05ce_FORMATO.png,6,3.68,Luan Madson Gedeão De Paiva,0,4,8.69,7,,luan,7,2.02
235,Maicon,62968,282,https://s.glbimg.com/es/sde/f/2019/03/29/32816f651b7a79f953bfbe551d47c80e_FORMATO.png,2,3.75,Maicon Marques Bitencourt,0,5,7.01,7,,maicon,6,0.0
236,Leonardo Silva,68925,282,https://s.glbimg.com/es/sde/f/2018/05/07/76bcd627f9b56262f6ad6cce8983b430_FORMATO.png,3,0.33,Leonardo Fabiano da Silva e Silva,0,3,4.88,7,,leonardo-silva,5,0.0
237,Vinícius,71162,282,https://s.glbimg.com/es/sde/f/2019/03/29/188d8189b08f034c67505831cfe67554_FORMATO.png,4,0.35,Vinícius Goes Barbosa de Souza,0,4,3.32,7,,vinicius,6,0.47
238,Réver,52253,282,https://s.glbimg.com/es/sde/f/2019/03/29/d49f2565289d4bf121348ef17d5a2cc2_FORMATO.png,5,3.56,Réver Humberto Alves Araújo,0,3,11.75,7,,rever,7,0.93
239,Carlos Cesar,61211,282,https://s.glbimg.com/es/sde/f/2017/04/03/ed8cd5220fe7c5ba0069143fad70f518_FORMATO.png,0,0.0,Carlos Cesar Neves,0,2,4.0,7,,carlos-cesar,6,0.0
240,Elias,54395,282,https://s.glbimg.com/es/sde/f/2018/05/07/9cae85100fc013bc0d503fb2e82577ce_FORMATO.png,6,2.57,Elias Mendes Trindade,0,4,9.55,7,,elias,7,-0.57
241,Geuvânio,73896,282,https://s.glbimg.com/es/sde/f/2019/03/25/6756f079e2e35d2a22e59a73782daa41_FORMATO.png,6,3.73,Geuvânio Santos Silva,0,5,12.23,7,,geuvanio,6,-0.72
242,Matheus Mancini,80124,282,https://s.glbimg.com/es/sde/f/2018/05/07/6f7e5971bc24d9767f330971e875d599_FORMATO.png,0,0.0,Matheus Mancini,0,3,3.0,7,,matheus-mancini,6,0.0
243,Patric,60969,282,https://s.glbimg.com/es/sde/f/2018/05/07/1a92a6695f550a6074401fe61265d5db_FORMATO.png,3,1.03,Patric Cabral Lalau,0,2,4.64,7,,patric,7,2.06
244,Leandrinho,91702,282,https://s.glbimg.com/es/sde/f/2018/07/16/427506f9f329b3a83b0695351930c35f_FORMATO.png,0,0.0,Leandro Henrique do Nascimento,0,5,3.0,7,,leandrinho,6,0.0
245,Marquinhos,98765,282,https://s.glbimg.com/es/sde/f/2019/02/15/7f94dd0a492218c6dcc1fbc02473637c_FORMATO.png,0,0.0,José Marcos Costa Martins,0,4,1.0,7,,marquinhos,6,0.0
246,Fernando,97543,282,https://s.glbimg.com/es/sde/f/2018/05/07/f73daae77a916904f7cc997667e506ad_FORMATO.png,0,0.0,Fernando Rodrigues Caixeta Barbosa,0,1,1.0,7,,fernando,6,0.0
