,apelido,atleta_id,clube_id,foto,jogos_num,media_num,nome,pontos_num,posicao_id,preco_num,rodada_id,scout,slug,status_id,variacao_num
0,Cássio,42234,264,https://s.glbimg.com/es/sde/f/2019/02/06/9258d13c7118866a900f113f3efe91fe_FORMATO.png,3,0.4,Cássio Ramos,0.7,1,3.9,3,"{'CA': 1, 'DD': 2, 'FS': 1, 'GS': 4, 'PE': 1, 'SG': 1}",cassio,7,-0.73
1,Uilson,85418,282,https://s.glbimg.com/es/sde/f/2018/05/07/9c69736d87e93ac80d7f38013cb1c1e7_FORMATO.png,0,0.0,Uilson Pedruzzi de Oliveira,0.0,1,3.0,3,{},uilson,5,0.0
2,Gabriel,83257,262,https://s.glbimg.com/es/sde/f/2019/04/26/dd35120796b86e57f5dcbd4aec56cbce_FORMATO.png,2,6.45,Gabriel Barbosa Almeida,0.0,5,16.91,3,"{'CA': 1, 'FC': 1, 'FD': 3, 'FF': 2, 'FS': 4, 'G': 1, 'I': 2, 'PE': 6, 'RB': 2}",gabriel,7,0.0
3,Diego Alves,38509,262,https://s.glbimg.com/es/sde/f/2019/04/26/7bdeffe6895011f6895be4a6de311fbe_FORMATO.png,0,0.0,Diego Alves Carreira,0.0,1,5.0,3,{},diego-alves,5,0.0
4,Renê,78445,262,https://s.glbimg.com/es/sde/f/2019/04/26/f7f5e18054dd2e487e3f2851ce8e28b7_FORMATO.png,2,-0.25,Renê Rodrigues Martins,0.0,2,6.02,3,"{'CA': 1, 'FC': 2, 'FS': 2, 'PE': 5, 'RB': 2}",rene,7,0.0
5,Kannemann,87342,284,https://s.glbimg.com/es/sde/f/2018/05/21/7a4b8f949ed4d8b668d8c40a33e50edb_FORMATO.png,2,2.05,Walter Kannemann,3.7,3,14.12,3,"{'CA': 2, 'FC': 7, 'FS': 3, 'G': 1, 'PE': 3, 'RB': 2}",kannemann,7,-3.5
6,Bruno Henrique,90285,262,https://s.glbimg.com/es/sde/f/2019/04/26/195ab3662b5fad11e635fd74d6a2f401_FORMATO.png,3,6.17,Bruno Henrique Pinto,-0.5,5,18.85,3,"{'CA': 1, 'FC': 3, 'FD': 2, 'FF': 4, 'FS': 3, 'G': 2, 'I': 1, 'PE': 2}",bruno-henrique,7,-1.92
7,Fábio,37656,283,https://s.glbimg.com/es/sde/f/2018/05/18/d4072db4bdda7615aec2517449afe555_FORMATO.png,3,6.33,Fábio Deivson Lopes Maciel,1.0,1,11.59,3,"{'DD': 5, 'DP': 1, 'GS': 4, 'SG': 1}",fabio,7,-2.18
8,Pedro Geromel,80853,284,https://s.glbimg.com/es/sde/f/2018/05/21/afc76ea4e9c31e2977ea5e9a90c802b3_FORMATO.png,2,4.3,Pedro Tonon Geromel,0.0,3,11.61,3,"{'CA': 1, 'FC': 1, 'FF': 1, 'FS': 2, 'PE': 4, 'RB': 7}",pedro-geromel,7,0.0
9,Fagner,42500,264,https://s.glbimg.com/es/sde/f/2019/03/18/d5cd825ae9a3b7963ead1566162c7d54_FORMATO.png,2,8.75,Fagner Conserva Lemos,0.0,2,11.32,3,"{'CA': 1, 'FC': 1, 'FD': 1, 'FS': 6, 'PE': 4, 'RB': 8, 'SG': 1}",fagner,7,0.0
10,José Welison,86859,282,https://s.glbimg.com/es/sde/f/2018/07/11/1d923ab86aabd29245dae5fd1338d9bd_FORMATO.png,3,3.0,José Welison da Silva,6.1,4,5.25,3,"{'FF': 1, 'FS': 2, 'PE': 6, 'RB': 6}",jose-welison,7,1.48
11,Dedé,60819,283,https://s.glbimg.com/es/sde/f/2018/05/18/868bcae1cfa32a1aa3c4c3e884f54c78_FORMATO.png,3,6.57,Anderson Vital da Silva,8.7,3,15.63,3,"{'FC': 1, 'FF': 1, 'FS': 2, 'G': 1, 'PE': 7, 'RB': 5, 'SG': 1}",dede,7,0.68
12,Gatito Fernández,74061,263,https://s.glbimg.com/es/sde/f/2019/03/22/27fa5cdf4f485fac2794eb67548421f6_FORMATO.png,3,0.1,Roberto Junior Fernández Torres,8.5,1,5.46,3,"{'CA': 1, 'DD': 2, 'FS': 1, 'GS': 4, 'PE': 4, 'SG': 1}",gatito-fernandez,7,2.57
13,Victor,52950,282,https://s.glbimg.com/es/sde/f/2018/05/07/d890df905bbd3bb36a77d0ebf6a7ec0e_FORMATO.png,3,1.7,Victor Leandro Bagy,3.7,1,5.75,3,"{'DD': 4, 'GS': 3, 'PE': 3}",victor,7,0.34
14,Nico López,84709,285,https://s.glbimg.com/es/sde/f/2018/04/08/5bb6e14f65a15709391b32e0e4332d8c_FORMATO.png,2,4.5,Nicolás Federico López Alonso,3.2,5,16.88,3,"{'CA': 1, 'FC': 1, 'FD': 2, 'FF': 4, 'FS': 1, 'FT': 1, 'PE': 2, 'RB': 2}",nico-lopez,7,-1.55
15,Iago,97868,285,https://s.glbimg.com/es/sde/f/2018/04/09/733606405d1966bcc1ea11b6d2790ec5_FORMATO.png,2,1.95,Iago Amaral Borduchi,3.9,2,8.82,3,"{'FC': 1, 'FD': 1, 'FS': 1, 'PE': 6, 'RB': 3}",iago,7,0.14
16,Nino Paraíba,68808,265,https://s.glbimg.com/es/sde/f/2019/03/29/2f29d050e2e2a4be7df0047f2e43dd7f_FORMATO.png,3,3.93,Severino do Ramo Clementino da Silva,7.4,2,12.66,3,"{'A': 1, 'CA': 2, 'FC': 4, 'FD': 1, 'FF': 2, 'FS': 4, 'PE': 10, 'RB': 4, 'SG': 1}",nino-paraiba,7,0.96
17,Rodrigo Moledo,63354,285,https://s.glbimg.com/es/sde/f/2018/03/20/e5bb6257009bf74098a367b4c1b9e53d_FORMATO.png,3,2.97,Rodrigo Modesto da Silva Moledo,6.0,3,5.22,3,"{'FC': 1, 'FD': 1, 'FF': 1, 'FS': 1, 'PE': 2, 'RB': 5}",rodrigo-moledo,7,1.45
18,Gilberto ,80313,266,https://s.glbimg.com/es/sde/f/2018/09/20/3cfe538c9466e35f30d8caec3cdeb003_FORMATO.png,3,0.4,Gilberto Moraes Júnior,2.7,2,6.46,3,"{'FC': 1, 'FD': 1, 'FS': 1, 'PE': 10, 'RB': 2}",gilberto,7,0.09
19,Réver,52253,282,https://s.glbimg.com/es/sde/f/2019/03/29/d49f2565289d4bf121348ef17d5a2cc2_FORMATO.png,2,1.65,Réver Humberto Alves Araújo,1.8,3,11.14,3,"{'PE': 4, 'RB': 3}",rever,7,-1.09
20,Víctor Cuesta,79113,285,https://s.glbimg.com/es/sde/f/2018/04/08/b6cd86f9590fd3e82cb545ac74dc8c41_FORMATO.png,2,4.85,Víctor Leandro Cuesta,5.0,3,12.72,3,"{'CA': 1, 'FC': 2, 'FS': 2, 'PE': 1, 'RB': 8}",victor-cuesta,7,-0.17
21,Ganso,62977,266,https://s.glbimg.com/es/sde/f/2019/02/04/c331ee1720c436a925256baca5841194_FORMATO.png,0,0.0,Paulo Henrique Chagas de Lima,0.0,4,11.0,3,{},ganso,5,0.0
22,Vanderlei,62121,277,https://s.glbimg.com/es/sde/f/2018/05/23/d1e78d7c4a4d2e68068e24cca6750439_FORMATO.png,3,9.03,Vanderlei Farias da Silva,10.7,1,22.74,3,"{'DD': 9, 'GS': 2, 'PE': 3, 'SG': 1}",vanderlei,7,1.48
23,Cazares,81682,282,https://s.glbimg.com/es/sde/f/2018/05/07/2952d9583a363deaf38934dd9c4cd382_FORMATO.png,0,0.0,Juan Ramón Cazares Sevillano,0.0,4,11.0,3,{},cazares,5,0.0
24,Fábio Santos,38229,282,https://s.glbimg.com/es/sde/f/2018/05/07/98bee57585b8dde8e58e642b147a3a11_FORMATO.png,3,3.67,Fábio Santos Romeu,2.8,2,11.32,3,"{'FC': 2, 'FF': 1, 'FS': 4, 'G': 1, 'PE': 6, 'RB': 2}",fabio-santos,7,-0.12
25,Rodriguinho,61033,283,https://s.glbimg.com/es/sde/f/2019/02/04/f1ab09781130bcb32d1ce3d304433548_FORMATO.png,2,4.4,Rodrigo Eduardo Costa Marinho,6.8,4,6.22,3,"{'CA': 1, 'FC': 2, 'FD': 1, 'FS': 2, 'G': 1, 'I': 1, 'PE': 3, 'RB': 2}",rodriguinho,7,1.36
26,Pablo,69138,276,https://s.glbimg.com/es/sde/f/2019/04/01/2183894813bb5543356e56f459ac6b03_FORMATO.png,0,0.0,Pablo Felipe Teixeira,0.0,5,17.0,3,{},pablo,5,0.0
27,Ricardo Oliveira,38910,282,https://s.glbimg.com/es/sde/f/2018/05/07/b853b7148bc822996c8074255a69a3c4_FORMATO.png,3,5.23,Ricardo de Oliveira,1.6,5,16.69,3,"{'FC': 1, 'FD': 1, 'FF': 4, 'FS': 1, 'FT': 1, 'G': 1, 'PE': 4, 'RB': 1}",ricardo-oliveira,7,-1.35
28,Hernanes,38648,276,https://s.glbimg.com/es/sde/f/2019/04/01/9de4879116fa3172f964c37907406613_FORMATO.png,3,4.43,Anderson Hernanes de Carvalho Andrade Lima,6.3,4,14.77,3,"{'A': 1, 'FD': 5, 'FF': 2, 'FS': 2, 'PE': 1}",hernanes,6,0.48
29,Yago Pikachu,80196,267,https://s.glbimg.com/es/sde/f/2018/09/27/ade8af11f63aa15e4664fa86f8a48e0e_FORMATO.png,3,2.2,Glaybson Yago Souza Lisboa,3.2,4,9.11,3,"{'FC': 1, 'FD': 2, 'FF': 2, 'FS': 5, 'PE': 3, 'RB': 1}",yago-pikachu,7,-0.11
30,Elias,54395,282,https://s.glbimg.com/es/sde/f/2018/05/07/9cae85100fc013bc0d503fb2e82577ce_FORMATO.png,3,5.5,Elias Mendes Trindade,-0.6,4,11.62,3,"{'FC': 5, 'FD': 1, 'FF': 1, 'FS': 3, 'FT': 1, 'G': 1, 'PE': 10, 'RB': 5}",elias,7,-2.21
31,Reinaldo,78850,276,https://s.glbimg.com/es/sde/f/2019/04/01/6d2d1a24cd6dbf9313e0b6efedc5c055_FORMATO.png,3,2.5,Reinaldo Manoel da Silva,-1.1,2,9.97,3,"{'CA': 1, 'FC': 5, 'FS': 2, 'PE': 5, 'RB': 5, 'SG': 1}",reinaldo,7,-1.68
32,Jean Mota,78548,277,https://s.glbimg.com/es/sde/f/2019/04/04/f6df9ba4f9ba25d9b872308e30c5baa9_FORMATO.png,3,1.67,Jean Mota Oliveira de Sousa,1.2,4,8.4,3,"{'FC': 4, 'FD': 2, 'FF': 1, 'FS': 1, 'PE': 4, 'RB': 3}",jean-mota,7,-0.63
33,Maicon,62968,282,https://s.glbimg.com/es/sde/f/2019/03/29/32816f651b7a79f953bfbe551d47c80e_FORMATO.png,2,3.75,Maicon Marques Bitencourt,-0.3,5,7.01,3,"{'A': 1, 'FC': 1, 'FF': 1, 'FS': 2, 'PE': 1, 'RB': 1}",maicon,6,-1.44
34,Adilson,50307,282,https://s.glbimg.com/es/sde/f/2018/05/07/8d28089e075545ce7ac5d0eacc69563e_FORMATO.png,1,4.9,Adilson Warken,0.0,4,7.56,3,"{'FS': 2, 'PE': 2, 'RB': 3}",adilson,5,0.0
35,Leandro Castan,38505,267,https://s.glbimg.com/es/sde/f/2018/09/27/fb8938214d4d9f30a8ecf66092c2f6dc_FORMATO.png,0,0.0,Leandro Castan da Silva,0.0,3,11.0,3,{},leandro-castan,6,0.0
36,Patric,60969,282,https://s.glbimg.com/es/sde/f/2018/05/07/1a92a6695f550a6074401fe61265d5db_FORMATO.png,0,0.0,Patric Cabral Lalau,0.0,2,5.0,3,{},patric,6,0.0
37,Leonardo Silva,68925,282,https://s.glbimg.com/es/sde/f/2018/05/07/76bcd627f9b56262f6ad6cce8983b430_FORMATO.png,1,0.0,Leonardo Fabiano da Silva e Silva,0.0,3,6.24,3,{},leonardo-silva,6,0.0
38,Luan,63219,282,https://s.glbimg.com/es/sde/f/2018/05/07/c8cafabc87bc7ef4d50c8f18eafa05ce_FORMATO.png,2,1.6,Luan Madson Gedeão De Paiva,0.0,4,6.69,3,"{'FC': 1, 'FS': 2, 'PE': 6, 'RB': 3}",luan,7,0.0
39,Matheus Mancini,80124,282,https://s.glbimg.com/es/sde/f/2018/05/07/6f7e5971bc24d9767f330971e875d599_FORMATO.png,0,0.0,Matheus Mancini,0.0,3,3.0,3,{},matheus-mancini,6,0.0
40,Vinícius,71162,282,https://s.glbimg.com/es/sde/f/2019/03/29/188d8189b08f034c67505831cfe67554_FORMATO.png,1,-0.5,Vinícius Goes Barbosa de Souza,0.0,4,4.51,3,"{'FC': 2, 'FF': 1, 'PE': 1}",vinicius,6,0.0
41,Lucas Cândido,84851,282,https://s.glbimg.com/es/sde/f/2018/05/07/19488c44e682165da72638af463246ff_FORMATO.png,0,0.0,Lucas Cândido Silva,0.0,4,2.0,3,{},lucas-candido,6,0.0
42,Everton,86757,284,https://s.glbimg.com/es/sde/f/2018/05/18/997feae679bb584848d2ef5197f0b406_FORMATO.png,3,7.07,Everton Sousa Soares,10.9,5,16.99,3,"{'FD': 1, 'FS': 2, 'G': 2, 'PE': 5, 'RB': 3}",everton,7,2.21
43,Geuvânio,73896,282,https://s.glbimg.com/es/sde/f/2019/03/25/6756f079e2e35d2a22e59a73782daa41_FORMATO.png,3,7.0,Geuvânio Santos Silva,2.1,5,14.51,3,"{'A': 1, 'FC': 8, 'FD': 2, 'FF': 2, 'FS': 11, 'PE': 5, 'RB': 8}",geuvanio,7,-0.88
44,Nathan,87009,282,https://s.glbimg.com/es/sde/f/2018/07/25/2ebd70cae4e549a49e708c60abbee23a_FORMATO.png,2,6.5,Nathan Allan de Souza,11.8,4,6.92,3,"{'FD': 2, 'FS': 1, 'G': 1, 'PE': 3, 'RB': 2}",nathan,6,3.51
45,Carlos Cesar,61211,282,https://s.glbimg.com/es/sde/f/2017/04/03/ed8cd5220fe7c5ba0069143fad70f518_FORMATO.png,0,0.0,Carlos Cesar Neves,0.0,2,4.0,3,{},carlos-cesar,6,0.0
46,Jair,81091,282,https://s.glbimg.com/es/sde/f/2019/03/29/ada175db5435512e91702370cd95d14f_FORMATO.png,3,3.07,Jair Rodrigues Júnior,5.7,4,7.2,3,"{'CA': 1, 'FC': 1, 'FS': 2, 'G': 1, 'PE': 1, 'RB': 2}",jair,6,1.13
47,Igor Rabello,89493,282,https://s.glbimg.com/es/sde/f/2019/03/29/11c623f642cb5eb0bffd2315954fc443_FORMATO.png,2,5.15,Igor Rabello da Costa,7.1,3,11.03,3,"{'FF': 1, 'FS': 2, 'I': 1, 'PE': 5, 'RB': 7}",igor-rabello,7,0.96
48,Michael,93659,282,https://s.glbimg.com/es/sde/f/2018/05/07/b00362ea5028e43dae1152d78fbf5ccc_FORMATO.png,0,0.0,Michael Matias Fracaro,0.0,1,1.0,3,{},michael,6,0.0
49,Cleiton,93882,282,https://s.glbimg.com/es/sde/f/2018/05/07/8a0462ed1a379da917d8f4b4fa8cc04a_FORMATO.png,0,0.0,Cleiton Schwengber,0.0,1,2.0,3,{},cleiton,6,0.0
50,Leandrinho,91702,282,https://s.glbimg.com/es/sde/f/2018/07/16/427506f9f329b3a83b0695351930c35f_FORMATO.png,0,0.0,Leandro Henrique do Nascimento,0.0,5,3.0,3,{},leandrinho,6,0.0
51,Alessandro Vinícius,94495,282,https://s.glbimg.com/es/sde/f/2019/03/30/ffa3db77225e133627999054dd742e50_FORMATO.png,0,0.0,Alessandro Vinícius Gonçalves da Silva,0.0,4,1.0,3,{},alessandro-vinicius,6,0.0
52,Marquinhos,98765,282,https://s.glbimg.com/es/sde/f/2019/02/15/7f94dd0a492218c6dcc1fbc02473637c_FORMATO.png,0,0.0,José Marcos Costa Martins,0.0,4,1.0,3,{},marquinhos,6,0.0
53,Guga,101319,282,https://s.glbimg.com/es/sde/f/2019/03/29/fb13c66ae9c72ffe321570f916f5d250_FORMATO.png,3,7.83,Claudio Rodrigues Gomes,16.7,2,9.89,3,"{'A': 3, 'FC': 2, 'FF': 1, 'FS': 1, 'I': 1, 'PE': 11, 'RB': 8}",guga,7,4.64
54,Iago Maidana,89226,282,https://s.glbimg.com/es/sde/f/2018/05/07/211b2cfc9413080da0e36bac586628df_FORMATO.png,1,-1.4,Iago Justen Maidana Martins,0.0,3,3.19,3,"{'FC': 2, 'FS': 1, 'PE': 3}",iago-maidana,6,0.0
55,Fernando,97543,282,https://s.glbimg.com/es/sde/f/2018/05/07/f73daae77a916904f7cc997667e506ad_FORMATO.png,0,0.0,Fernando Rodrigues Caixeta Barbosa,0.0,1,1.0,3,{},fernando,6,0.0
56,Gustavo Blanco,91191,282,https://s.glbimg.com/es/sde/f/2018/05/07/6ac39bf60c88040543dee78fc133c427_FORMATO.png,0,0.0,Gustavo Blanco Petersen Macedo,0.0,4,9.0,3,{},gustavo-blanco,5,0.0
57,Rodrigo Dourado,78865,285,https://s.glbimg.com/es/sde/f/2018/04/08/d62e4f24b1b01196c8a645026d8091b2_FORMATO.png,1,1.4,Rodrigo Dourado Cunha,0.0,4,7.12,3,"{'CA': 1, 'FC': 2, 'FS': 1, 'PE': 2, 'RB': 3}",rodrigo-dourado,6,0.0
58,Daniel,97349,282,https://s.glbimg.com/es/sde/f/2017/05/04/6d566daae907e707a8bfbd7975033f26_FORMATO.png,0,0.0,Daniel dos Santos Penha,0.0,4,1.0,3,{},daniel,6,0.0
59,Alerrandro,101715,282,https://s.glbimg.com/es/sde/f/2018/05/17/28dbb606b55029007f0519c4b90dcd6f_FORMATO.png,0,0.0,Alerrandro Barra Mansa Realino de Souza,0.0,5,5.0,3,{},alerrandro,6,0.0
60,Chará,99891,282,https://s.glbimg.com/es/sde/f/2018/06/12/141a8b4188cba969d63627e1e52b336e_FORMATO.png,3,4.17,Yimmi Javier Chará Zamora,1.1,5,9.65,3,"{'FC': 3, 'FD': 1, 'FF': 4, 'FS': 2, 'G': 1, 'PE': 13, 'RB': 3}",chara,7,-1.1
61,Bruninho,101716,282,https://s.glbimg.com/es/sde/f/2018/05/17/4db250b451ffbbeb0a3e8ec81fe6023a_FORMATO.png,0,0.0,Bruno Roberto Pereira da Silva,0.0,4,2.0,3,{},bruninho,6,0.0
62,Martín Rea,103093,282,https://s.glbimg.com/es/sde/f/2018/08/15/112cfc233171e1ce071bc8982b37d432_FORMATO.png,0,0.0,Martín Rea Zuccotti,0.0,3,4.0,3,{},martin-rea,6,0.0
63,Terans,102878,282,https://s.glbimg.com/es/sde/f/2018/06/26/88598177badc1f54b4f2757234282710_FORMATO.png,0,0.0,Miguel David Terans Pérez  ,0.0,4,5.0,3,{},terans,6,0.0
64,Hulk,102700,282,https://s.glbimg.com/es/sde/f/2018/05/17/2551e15c845e9706b626ca2ab7a4f23f_FORMATO.png,0,0.0,Carlos Gabriel Moreira de Oliviera,0.0,2,3.0,3,{},hulk,6,0.0
65,Papagaio,102302,282,https://s.glbimg.com/es/sde/f/2019/03/29/6cce9b5a37d0722657f590f8d01229f4_FORMATO.png,1,0.0,Rafael Elias da Silva,0.0,5,1.45,3,{},papagaio,6,-0.55
66,Matheus Stockl,104088,282,https://s.glbimg.com/es/sde/f/2019/03/30/86011c733ddfa6a95f8ce320b63fab21_FORMATO.png,0,0.0,Matheus Bungenstab Stockl,0.0,3,1.0,3,{},matheus-stockl,6,0.0
67,Neto,103706,282,https://s.glbimg.com/es/sde/f/2019/03/30/845cad8021ef58fd85f953cdd5d0fae9_FORMATO.png,0,0.0,Antônio Fialho de Carvalho Neto,0.0,4,1.0,3,{},neto,6,0.0
68,Felipe Sousa,101861,282,,0,0.0,Felipe Fernandes Sousa,0.0,5,1.0,3,{},felipe-sousa,6,0.0
69,Fernando Medeiros,92841,265,https://s.glbimg.com/es/sde/f/2019/02/27/d7d62e276bd5101031417c8ab4f7e691_FORMATO.png,0,0.0,Fernando Medeiros da Silva,0.0,4,2.0,3,{},fernando-medeiros,6,0.0
70,Renan Guedes,104127,282,https://s.glbimg.com/es/sde/f/2019/03/30/326a3140a44042ebe99aabbad8cfef22_FORMATO.png,0,0.0,Renan Guedes Borges,0.0,2,1.0,3,{},renan-guedes,6,0.0
71,Gabriel,104404,282,,0,0.0,Gabriel Alves da Cunha Borges,0.0,4,1.0,3,{},gabriel,6,0.0
72,Igor Campos,101421,315,https://s.glbimg.com/es/sde/f/2018/05/24/97ef928b4d8da38916e72a5166792dc8_FORMATO.png,0,0.0,Igor Henrique Pereira de Campos,0.0,1,1.0,3,{},igor-campos,6,0.0
73,Igor Reis,104408,282,,0,0.0,Igor Alves dos Reis,0.0,4,1.0,3,{},igor-reis,6,0.0
74,Hélio Júnior,104622,282,,0,0.0,Hélio Júnior Rossi Francino,0.0,2,1.0,3,{},helio-junior,6,0.0
75,Betão,37646,314,https://s.glbimg.com/es/sde/f/2019/02/18/c0b805cc5c8e5f13e496652b72658a40_FORMATO.png,3,0.57,Ebert William Amâncio,5.0,3,2.56,3,"{'CA': 2, 'FC': 3, 'FS': 3, 'PE': 6, 'RB': 5}",betao,7,1.52
76,Marquinhos Silva,38515,314,https://s.glbimg.com/es/sde/f/2019/03/25/8dc24bebfd563fe4253dc5e8837b3121_FORMATO.png,3,3.53,Marcos Roberto da Silva Barbosa,0.7,3,7.48,3,"{'CA': 1, 'FC': 2, 'FF': 4, 'FS': 4, 'PE': 7, 'RB': 7}",marquinhos-silva,7,-0.82
77,Douglas,38738,314,https://s.glbimg.com/es/sde/f/2019/03/25/5842a2e0a1d8ab226f0555c0667dfc11_FORMATO.png,0,0.0,Douglas dos Santos,0.0,4,8.0,3,{},douglas,5,0.0
78,Raphael Lopes,105198,282,,0,0.0,Raphael Lopes Silva,0.0,5,1.0,3,{},raphael-lopes,6,0.0
79,André Moritz,42208,314,https://s.glbimg.com/es/sde/f/2019/02/18/d99758d2310a72493c0acbd56c97f22d_FORMATO.png,2,2.0,André Francisco Moritz,0.0,4,4.56,3,"{'FD': 1, 'FF': 3, 'FS': 2, 'PE': 7, 'RB': 1}",andre-moritz,6,0.0
80,Julinho,73501,314,https://s.glbimg.com/es/sde/f/2019/02/18/cf3d8eab528cc3bf388f557c9134576c_FORMATO.png,0,0.0,Júlio César Godinho Catole,0.0,4,2.0,3,{},julinho,6,0.0
81,Glédson,73533,314,https://s.glbimg.com/es/sde/f/2019/02/18/c6d4b90211065258bf950d6d8491a977_FORMATO.png,0,0.0,Glédson Ribeiro dos Santos,0.0,1,3.0,3,{},gledson,6,0.0
82,Jones Carioca,70161,314,https://s.glbimg.com/es/sde/f/2019/02/18/29ad9c787e1cd6aa361a8f1e8029722a_FORMATO.png,2,1.15,Jones da Silva Lopes,0.0,5,3.04,3,"{'FF': 1, 'RB': 1}",jones-carioca,6,0.0
83,Geovane Itinga,94980,265,https://s.glbimg.com/es/sde/f/2019/03/29/88378f9e43f39383c268b83aebcdfa20_FORMATO.png,0,0.0,Geovane Santana Souza,0.0,5,2.0,3,{},geovane-itinga,6,0.0
84,Felipinho,94981,265,https://s.glbimg.com/es/sde/f/2019/03/29/b815b1cd06738228903c58b06df8651f_FORMATO.png,0,0.0,Felipe Matheus Filgueira de Araújo,0.0,4,2.0,3,{},felipinho,6,0.0
85,Robson Bambu,101579,293,https://s.glbimg.com/es/sde/f/2019/01/19/1faa6da35b2b233394a79c61f4599abd_FORMATO.png,1,0.6,Robson Alves de Barros,0.6,3,4.56,3,"{'FC': 3, 'FD': 1, 'PE': 2, 'RB': 1}",robson-bambu,6,-1.44
86,Marco Antônio,94975,265,https://s.glbimg.com/es/sde/f/2019/03/29/bb54c58fde4944da79ee5a0a033c3477_FORMATO.png,0,0.0,Marco Antônio Rosa Furtado Júnior,0.0,4,3.0,3,{},marco-antonio,6,0.0
87,Luís Fernando,94971,265,https://s.glbimg.com/es/sde/f/2019/03/29/b8658c291123b2f260eb6762a0311864_FORMATO.png,0,0.0,Luís Fernando Santos da Conceição,0.0,4,1.0,3,{},luis-fernando,6,0.0
88,Vladimir,69040,314,https://s.glbimg.com/es/sde/f/2019/03/25/4bc2171f8c51b2c85199265874ecd26c_FORMATO.png,3,3.5,Vladimir Orlando Cardoso de Araújo Filho,16.5,1,4.94,3,"{'DD': 6, 'FS': 1, 'GS': 4}",vladimir,7,4.22
89,Braian Romero,101997,293,https://s.glbimg.com/es/sde/f/2019/03/30/4eab9bac11e6c0d60d5e717b2474963f_FORMATO.png,2,-0.65,Braian Ezequiel Romero,-0.8,5,2.06,3,"{'CA': 1, 'FC': 3, 'FF': 1, 'FS': 1, 'PE': 2, 'RB': 1}",braian-romero,6,-0.62
90,Caíque França,91808,264,https://s.glbimg.com/es/sde/f/2019/02/06/5727bf3b322002fefed32bc455906a37_FORMATO.png,0,0.0,Caíque França Godoy,0.0,1,3.0,3,{},caique-franca,6,0.0
91,Renzo,104332,293,https://s.glbimg.com/es/sde/f/2019/01/18/c6f7f05b7b612c3030762fe1798a3dd0_FORMATO.jpeg,0,0.0,Renzo Ribeiro dos Santos,0.0,4,1.0,3,{},renzo,6,0.0
92,Vitinho,101960,293,https://s.glbimg.com/es/sde/f/2018/03/05/d3c9c0c04b38faa803a27c54ea474192_FORMATO.png,2,0.9,Vitor Hugo Naum dos Santos,1.8,5,1.23,3,"{'FF': 1, 'FS': 2}",vitinho,6,0.51
93,Julian,104333,314,https://s.glbimg.com/es/sde/f/2019/02/08/db8844a962ff549d6afcfd7bdbaa321c_FORMATO.png,0,0.0,Julian Yoiti Suzuki Bicudo,0.0,4,2.0,3,{},julian,6,0.0
94,Demethryus,101678,293,https://s.glbimg.com/es/sde/f/2018/03/01/0f3f1131a4b2d04a041450038b87c286_FORMATO.png,0,0.0,Demethryus Maciel Areias Nascimento,0.0,4,1.0,3,{},demethryus,6,0.0
95,Lucas Halter,102253,293,https://s.glbimg.com/es/sde/f/2018/05/08/19a612b27e812d8d3695c4af8c78ea9a_FORMATO.png,0,0.0,Lucas Halter,0.0,3,3.0,3,{},lucas-halter,6,0.0
96,Gabriel,102290,293,https://s.glbimg.com/es/sde/f/2018/05/08/23ead8e9977bf4883159480316b71e35_FORMATO.png,0,0.0,Gabriel José Ferreira Mesquita,0.0,1,1.0,3,{},gabriel,6,0.0
97,Christian,104502,293,https://s.glbimg.com/es/sde/f/2019/03/15/cfacc17aecf7c6c1e82d9215d591a2d2_FORMATO.jpeg,0,0.0,Christian Roberto Alves Cardoso,0.0,4,1.0,3,{},christian,6,0.0
98,Bruno Leite,102301,293,https://s.glbimg.com/es/sde/f/2018/03/05/37cc69ce211fa6a6c3fb2fa03e905809_FORMATO.png,0,0.0,Bruno da Silva Costa Leite,0.0,4,2.0,3,{},bruno-leite,5,0.0
99,Gabriel Poveda,102877,293,https://s.glbimg.com/es/sde/f/2019/02/08/b1a52a41133226ae979f433bfd943849_FORMATO.png,0,0.0,Gabriel Buscariol Poveda,0.0,5,2.0,3,{},gabriel-poveda,6,0.0
100,Bento,105208,293,https://s.glbimg.com/es/sde/f/2019/03/29/a096644c26f754ef9d0aef6a0e3d62c0_FORMATO.png,0,0.0,Bento Matheus Krepski,0.0,1,1.0,3,{},bento,6,0.0
101,Khellven ,105175,293,https://s.glbimg.com/es/sde/f/2019/03/08/91110929301e4f2e073c9610b9d9b036_FORMATO.jpeg,0,0.0,Khellven Douglas Silva Oliveira,0.0,2,1.0,3,{},khellven,6,0.0
102,Luiz Fernando,105176,293,https://s.glbimg.com/es/sde/f/2019/03/29/e24fbad9c5a59102582fe73677a63e71_FORMATO.png,0,0.0,Luiz Fernando Ferreira de Souza,0.0,5,2.0,3,{},luiz-fernando,6,0.0
103,Renato,39572,315,https://s.glbimg.com/es/sde/f/2019/03/28/74aa8332c0e0807706717ee6b2595fa9_FORMATO.png,3,2.27,José Renato da Silva Júnior,3.3,5,5.41,3,"{'FD': 1, 'FF': 2, 'FS': 8}",renato,7,0.45
