match_num,round_num,team_home,team_away,week_day,time,stadium,referee_name
226,23,Palmeiras - SP,São Paulo - SP,Quarta,21:45,Allianz Parque - Sao Paulo - SP,sandro_meira_ricci
227,23,Coritiba - PR,Grêmio - RS,Quarta,21:45,Couto Pereira - Curitiba - PR,wagner_do_nascimento_magalhaes
228,23,Corinthians - SP,Sport - PE,Quinta,19:30,Arena Corinthians - Sao Paulo - SP,joao_batista_de_arruda
229,23,Internacional - RS,Santos - SP,Quinta,21:00,Beira Rio - Porto Alegre - RS,rodrigo_batista_raposo
230,23,América - MG,Cruzeiro - MG,Quinta,21:00,Independência - Belo Horizonte - MG,igor_junio_benevenuto
231,24,Vitória - BA,Flamengo - RJ,Sábado,18:30,Manoel Barradas - Salvador - BA,vinicius_furlan
232,24,São Paulo - SP,Figueirense - SC,Domingo,11:00,Morumbi - Sao Paulo - SP,dewson_fernando_freitas_da_silva
233,24,Chapecoense - SC,Coritiba - PR,Domingo,11:00,Arena Condá - Chapeco - SC,diego_almeida_real
234,24,Santos - SP,Corinthians - SP,Domingo,16:00,Vila Belmiro - Santos - SP,raphael_claus
235,24,Cruzeiro - MG,Botafogo - RJ,Domingo,16:00,Mineirão - Belo Horizonte - MG,rafael_traci
236,24,Atlético - PR,Internacional - RS,Domingo,16:00,Arena da Baixada - Curitiba - PR,paulo_h_schleich_vollkopf
237,24,Sport - PE,Santa Cruz - PE,Domingo,16:00,Ilha do Retiro - Recife - PE,leandro_pedro_vuaden
238,24,Grêmio - RS,Palmeiras - SP,Domingo,18:30,Arena do Grêmio - Porto Alegre - RS,emerson_de_almeida_ferreira
239,24,Ponte Preta - SP,América - MG,Domingo,18:30,Moisés Lucarelli - Campinas - SP,wilton_pereira_sampaio
240,24,Fluminense - RJ,Atlético - MG,Segunda,20:00,Giulite Coutinho - Mesquita - RJ,eduardo_tomaz_de_aquino_valadao
241,25,Botafogo - RJ,Santos - SP,Quarta,19:30,Luso Brasileiro - Rio de Janeiro - RJ,paulo_h_schleich_vollkopf
242,25,Figueirense - SC,América - MG,Quarta,19:30,Orlando Scarpelli - Florianopolis - SC,jose_claudio_rocha_filho
243,25,Ponte Preta - SP,Grêmio - RS,Quarta,21:00,Moisés Lucarelli - Campinas - SP,jailson_macedo_freitas
244,25,Santa Cruz - PE,Atlético - PR,Quarta,21:00,Arruda - Recife - PE,dewson_fernando_freitas_da_silva
245,25,Palmeiras - SP,Flamengo - RJ,Quarta,21:45,Allianz Parque - Sao Paulo - SP,andre_luiz_de_freitas_castro
246,25,Coritiba - PR,Corinthians - SP,Quarta,21:45,Couto Pereira - Curitiba - PR,grazianni_maciel_rocha
247,25,Fluminense - RJ,Chapecoense - SC,Quinta,19:30,Giulite Coutinho - Mesquita - RJ,claudio_francisco_lima_e_silva
248,25,Atlético - MG,Sport - PE,Quinta,19:30,Independência - Belo Horizonte - MG,thiago_duarte_peixoto
249,25,Internacional - RS,Vitória - BA,Quinta,21:00,Beira Rio - Porto Alegre - RS,emerson_luiz_sobral
250,25,São Paulo - SP,Cruzeiro - MG,Quinta,21:00,Morumbi - Sao Paulo - SP,diego_almeida_real
251,26,Corinthians - SP,Palmeiras - SP,Sábado,16:00,Arena Corinthians - Sao Paulo - SP,heber_roberto_lopes
252,26,Chapecoense - SC,Ponte Preta - SP,Domingo,16:00,Arena Condá - Chapeco - SC,joao_batista_de_arruda
253,26,Santos - SP,Santa Cruz - PE,Domingo,18:30,Pacaembu - Sao Paulo - SP,francisco_carlos_do_nascimento
254,26,Vitória - BA,Botafogo - RJ,Domingo,18:30,Manoel Barradas - Salvador - BA,rodrigo_d_alonso_ferreira
255,26,Cruzeiro - MG,Atlético - MG,Domingo,16:00,Mineirão - Belo Horizonte - MG,braulio_da_silva_machado
256,26,Grêmio - RS,Fluminense - RJ,Domingo,16:00,Arena do Grêmio - Porto Alegre - RS,wilton_pereira_sampaio
257,26,Atlético - PR,São Paulo - SP,Domingo,16:00,Arena da Baixada - Curitiba - PR,anderson_daronco
258,26,Sport - PE,Coritiba - PR,Domingo,16:00,Ilha do Retiro - Recife - PE,marielson_alves_silva
259,26,Flamengo - RJ,Figueirense - SC,Domingo,11:00,Pacaembu - Sao Paulo - SP,luiz_flavio_de_oliveira
260,26,América - MG,Internacional - RS,Segunda,20:00,Independência - Belo Horizonte - MG,rafael_traci
261,27,Palmeiras - SP,Coritiba - PR,Sábado,16:00,Allianz Parque - Sao Paulo - SP,caio_max_augusto_vieira
262,27,Sport - PE,Santos - SP,Sábado,18:30,Ilha do Retiro - Recife - PE,elmo_alves_resende_cunha
263,27,América - MG,Botafogo - RJ,Sábado,21:00,Independência - Belo Horizonte - MG,luiz_flavio_de_oliveira
264,27,Figueirense - SC,Santa Cruz - PE,Domingo,11:00,Orlando Scarpelli - Florianopolis - SC,paulo_h_schleich_vollkopf
265,27,Atlético - PR,Ponte Preta - SP,Domingo,11:00,Arena da Baixada - Curitiba - PR,nielson_nogueira_dias
266,27,Vitória - BA,São Paulo - SP,Domingo,16:00,Manoel Barradas - Salvador - BA,francisco_carlos_do_nascimento
267,27,Corinthians - SP,Fluminense - RJ,Domingo,16:00,Arena Corinthians - Sao Paulo - SP,anderson_daronco
268,27,Flamengo - RJ,Cruzeiro - MG,Domingo,16:00,Kleber Andrade - Cariacica - ES,leandro_pedro_vuaden
269,27,Grêmio - RS,Chapecoense - SC,Domingo,16:00,Arena do Grêmio - Porto Alegre - RS,dewson_fernando_freitas_da_silva
270,27,Atlético - MG,Internacional - RS,Domingo,18:30,Independência - Belo Horizonte - MG,pericles_bassols_pegado_cortez
271,28,Botafogo - RJ,Corinthians - SP,Sábado,16:30,Luso Brasileiro - Rio de Janeiro - RJ,caio_max_augusto_vieira
272,28,São Paulo - SP,Flamengo - RJ,Sábado,16:00,Morumbi - Sao Paulo - SP,sandro_meira_ricci
273,28,Ponte Preta - SP,Atlético - MG,Sábado,16:30,Moisés Lucarelli - Campinas - SP,diego_almeida_real
274,28,Chapecoense - SC,Vitória - BA,Sábado,16:00,Arena Condá - Chapeco - SC,pablo_dos_santos_alves
275,28,Fluminense - RJ,Sport - PE,Sábado,11:00,Giulite Coutinho - Mesquita - RJ,leandro_pedro_vuaden
276,28,Cruzeiro - MG,Grêmio - RS,Sábado,18:30,Mineirão - Belo Horizonte - MG,elmo_alves_resende_cunha
277,28,Coritiba - PR,América - MG,Segunda,21:00,Couto Pereira - Curitiba - PR,raphael_claus
278,28,Internacional - RS,Figueirense - SC,Sábado,21:00,Beira Rio - Porto Alegre - RS,luiz_cesar_de_oliveira_magalhães
279,28,Santos - SP,Atlético - PR,Sábado,16:00,Vila Belmiro - Santos - SP,pericles_bassols_pegado_cortez
280,28,Santa Cruz - PE,Palmeiras - SP,Segunda,20:00,Arruda - Recife - PE,dewson_fernando_freitas_da_silva
281,29,Sport - PE,São Paulo - SP,Quarta,21:45,Ilha do Retiro - Recife - PE,rafael_traci
282,29,Atlético - PR,Chapecoense - SC,Quarta,19:30,Arena da Baixada - Curitiba - PR,wagner_reway
283,29,Santos - SP,Fluminense - RJ,Quarta,21:00,Vila Belmiro - Santos - SP,igor_junio_benevenuto
284,29,Cruzeiro - MG,Ponte Preta - SP,Sábado,21:00,Mineirão - Belo Horizonte - MG,anderson_daronco
285,29,Corinthians - SP,Atlético - MG,Quarta,21:00,Arena Corinthians - Sao Paulo - SP,rodolpho_toski_marques
286,29,Internacional - RS,Coritiba - PR,Quinta,19:30,Beira Rio - Porto Alegre - RS,andre_luiz_de_freitas_castro
287,29,Figueirense - SC,Botafogo - RJ,Domingo,17:00,Orlando Scarpelli - Florianopolis - SC,wilton_pereira_sampaio
288,29,América - MG,Palmeiras - SP,Domingo,17:00,Do Café - Londrina - PR,wagner_do_nascimento_magalhaes
289,29,Flamengo - RJ,Santa Cruz - PE,Domingo,17:00,Pacaembu - Sao Paulo - SP,ricardo_marques_ribeiro
290,29,Vitória - BA,Grêmio - RS,Quarta,19:30,Arena Fonte Nova - Salvador - BA,emerson_de_almeida_ferreira
291,30,Chapecoense - SC,Sport - PE,Quarta,11:00,Arena Condá - Chapeco - SC,marcelo_aparecido_r_de_souza
292,30,Fluminense - RJ,Flamengo - RJ,Quinta,21:00,Raulino de Oliveira - Volta Redonda - RJ,sandro_meira_ricci
293,30,Coritiba - PR,Figueirense - SC,Quarta,19:30,Couto Pereira - Curitiba - PR,luiz_flavio_de_oliveira
294,30,Botafogo - RJ,Internacional - RS,Quarta,21:45,Luso Brasileiro - Rio de Janeiro - RJ,marielson_alves_silva
295,30,Palmeiras - SP,Cruzeiro - MG,Quinta,19:30,Fonte Luminosa - Araraquara - SP,jailson_macedo_freitas
296,30,Santa Cruz - PE,Corinthians - SP,Quarta,21:45,Arena Pantanal - Cuiaba - MT,grazianni_maciel_rocha
297,30,Ponte Preta - SP,Vitória - BA,Quinta,19:30,Moisés Lucarelli - Campinas - SP,wagner_do_nascimento_magalhaes
298,30,Atlético - MG,América - MG,Quinta,19:30,Mineirão - Belo Horizonte - MG,raphael_claus
299,30,Grêmio - RS,Atlético - PR,Quinta,21:00,Arena do Grêmio - Porto Alegre - RS,pericles_bassols_pegado_cortez
300,30,São Paulo - SP,Santos - SP,Quinta,21:00,Pacaembu - Sao Paulo - SP,anderson_daronco
301,31,Botafogo - RJ,Atlético - MG,Domingo,17:00,Luso Brasileiro - Rio de Janeiro - RJ,wagner_reway
302,31,Internacional - RS,Flamengo - RJ,Domingo,17:00,Beira Rio - Porto Alegre - RS,wilton_pereira_sampaio
303,31,Figueirense - SC,Palmeiras - SP,Domingo,17:00,Orlando Scarpelli - Florianopolis - SC,igor_junio_benevenuto
304,31,Atlético - PR,Coritiba - PR,Domingo,17:00,Durival Britto - Curitiba - PR,bruno_arleu_de_araujo
305,31,Cruzeiro - MG,Chapecoense - SC,Domingo,17:00,Mineirão - Belo Horizonte - MG,luiz_flavio_de_oliveira
306,31,Corinthians - SP,América - MG,Domingo,18:30,Arena Corinthians - Sao Paulo - SP,dewson_fernando_freitas_da_silva
307,31,Ponte Preta - SP,Santa Cruz - PE,Domingo,18:30,Moisés Lucarelli - Campinas - SP,ricardo_marques_ribeiro
308,31,Santos - SP,Grêmio - RS,Domingo,19:30,Vila Belmiro - Santos - SP,pablo_dos_santos_alves
309,31,Sport - PE,Vitória - BA,Domingo,19:30,Ilha do Retiro - Recife - PE,andre_luiz_de_freitas_castro
310,31,Fluminense - RJ,São Paulo - SP,Segunda,20:00,Giulite Coutinho - Mesquita - RJ,nielson_nogueira_dias
311,32,São Paulo - SP,Ponte Preta - SP,Sábado,17:00,Morumbi - Sao Paulo - SP,marcelo_de_lima_henrique
312,32,Santa Cruz - PE,Botafogo - RJ,Quarta,21:45,Arruda - Recife - PE,braulio_da_silva_machado
313,32,América - MG,Atlético - PR,Segunda,20:00,Independência - Belo Horizonte - MG,luiz_flavio_de_oliveira
314,32,Vitória - BA,Cruzeiro - MG,Domingo,17:00,Manoel Barradas - Salvador - BA,thiago_duarte_peixoto
315,32,Flamengo - RJ,Corinthians - SP,Domingo,17:00,Maracanã - Rio de Janeiro - RJ,anderson_daronco
316,32,Palmeiras - SP,Sport - PE,Domingo,17:00,Allianz Parque - Sao Paulo - SP,ricardo_marques_ribeiro
317,32,Grêmio - RS,Internacional - RS,Domingo,17:00,Arena do Grêmio - Porto Alegre - RS,francisco_carlos_do_nascimento
318,32,Atlético - MG,Figueirense - SC,Domingo,19:30,Independência - Belo Horizonte - MG,grazianni_maciel_rocha
319,32,Chapecoense - SC,Santos - SP,Domingo,19:30,Arena Condá - Chapeco - SC,nielson_nogueira_dias
320,32,Coritiba - PR,Fluminense - RJ,Domingo,18:30,Couto Pereira - Curitiba - PR,raphael_claus
321,33,Sport - PE,Ponte Preta - SP,Quinta,20:30,Ilha do Retiro - Recife - PE,jailson_macedo_freitas
322,33,Fluminense - RJ,Vitória - BA,Sexta,19:30,Maracanã - Rio de Janeiro - RJ,nielson_nogueira_dias
323,33,Santos - SP,Palmeiras - SP,Sábado,19:30,Vila Belmiro - Santos - SP,dewson_fernando_freitas_da_silva
324,33,Atlético - MG,Flamengo - RJ,Sábado,16:30,Mineirão - Belo Horizonte - MG,braulio_da_silva_machado
325,33,Atlético - PR,Cruzeiro - MG,Sábado,16:30,Arena da Baixada - Curitiba - PR,marcelo_aparecido_r_de_souza
326,33,Botafogo - RJ,Coritiba - PR,Sábado,18:30,Luso Brasileiro - Rio de Janeiro - RJ,luiz_flavio_de_oliveira
327,33,Internacional - RS,Santa Cruz - PE,Sábado,18:30,Beira Rio - Porto Alegre - RS,wilton_pereira_sampaio
328,33,Corinthians - SP,Chapecoense - SC,Sábado,16:30,Arena Corinthians - Sao Paulo - SP,jean_pierre_goncalves_lima
329,33,Figueirense - SC,Grêmio - RS,Sábado,19:30,Orlando Scarpelli - Florianopolis - SC,eduardo_tomaz_de_aquino_valadao
330,33,América - MG,São Paulo - SP,Segunda,20:00,Independência - Belo Horizonte - MG,joao_batista_de_arruda
331,34,Vitória - BA,Atlético - PR,Domingo,17:00,Manoel Barradas - Salvador - BA,marcelo_de_lima_henrique
332,34,Flamengo - RJ,Botafogo - RJ,Sábado,17:00,Maracanã - Rio de Janeiro - RJ,jean_pierre_goncalves_lima
333,34,São Paulo - SP,Corinthians - SP,Sábado,19:30,Morumbi - Sao Paulo - SP,claudio_francisco_lima_e_silva
334,34,Palmeiras - SP,Internacional - RS,Domingo,17:00,Allianz Parque - Sao Paulo - SP,pericles_bassols_pegado_cortez
335,34,Cruzeiro - MG,Fluminense - RJ,Domingo,17:00,Mineirão - Belo Horizonte - MG,elmo_alves_resende_cunha
336,34,Grêmio - RS,Sport - PE,Segunda,20:00,Arena do Grêmio - Porto Alegre - RS,dewson_fernando_freitas_da_silva
337,34,Coritiba - PR,Atlético - MG,Domingo,19:30,Couto Pereira - Curitiba - PR,anderson_daronco
338,34,Chapecoense - SC,Figueirense - SC,Domingo,19:30,Arena Condá - Chapeco - SC,wagner_do_nascimento_magalhaes
339,34,Ponte Preta - SP,Santos - SP,Domingo,11:00,Moisés Lucarelli - Campinas - SP,braulio_da_silva_machado
340,34,Santa Cruz - PE,América - MG,Domingo,17:00,Arruda - Recife - PE,luiz_flavio_de_oliveira
341,35,Botafogo - RJ,Chapecoense - SC,Quarta,19:30,Luso Brasileiro - Rio de Janeiro - RJ,dewson_fernando_freitas_da_silva
342,35,Fluminense - RJ,Atlético - PR,Terça,17:00,Maracanã - Rio de Janeiro - RJ,luiz_flavio_de_oliveira
343,35,São Paulo - SP,Grêmio - RS,Quinta,19:30,Morumbi - Sao Paulo - SP,jailson_macedo_freitas
344,35,Santos - SP,Vitória - BA,Quinta,19:30,Vila Belmiro - Santos - SP,wilton_pereira_sampaio
345,35,Atlético - MG,Palmeiras - SP,Quinta,21:00,Independência - Belo Horizonte - MG,braulio_da_silva_machado
346,35,Internacional - RS,Ponte Preta - SP,Quinta,21:00,Beira Rio - Porto Alegre - RS,heber_roberto_lopes
347,35,Coritiba - PR,Santa Cruz - PE,Quarta,21:00,Couto Pereira - Curitiba - PR,jean_pierre_goncalves_lima
348,35,Figueirense - SC,Corinthians - SP,Quarta,21:45,Orlando Scarpelli - Florianopolis - SC,anderson_daronco
349,35,América - MG,Flamengo - RJ,Quarta,21:45,Mineirão - Belo Horizonte - MG,raphael_claus
350,35,Sport - PE,Cruzeiro - MG,Quarta,21:45,Ilha do Retiro - Recife - PE,thiago_duarte_peixoto
351,36,Atlético - PR,Sport - PE,Domingo,17:00,Arena da Baixada - Curitiba - PR,dewson_fernando_freitas_da_silva
352,36,Vitória - BA,Figueirense - SC,Domingo,17:00,Manoel Barradas - Salvador - BA,luiz_flavio_de_oliveira
353,36,Palmeiras - SP,Botafogo - RJ,Domingo,17:00,Allianz Parque - Sao Paulo - SP,elmo_alves_resende_cunha
354,36,Cruzeiro - MG,Santos - SP,Domingo,17:00,Mineirão - Belo Horizonte - MG,heber_roberto_lopes
355,36,Grêmio - RS,América - MG,Domingo,17:00,Arena do Grêmio - Porto Alegre - RS,wilton_pereira_sampaio
356,36,Ponte Preta - SP,Fluminense - RJ,Domingo,17:00,Moisés Lucarelli - Campinas - SP,marielson_alves_silva
357,36,Flamengo - RJ,Coritiba - PR,Domingo,19:30,Maracanã - Rio de Janeiro - RJ,ricardo_marques_ribeiro
358,36,Chapecoense - SC,São Paulo - SP,Domingo,19:30,Arena Condá - Chapeco - SC,jean_pierre_goncalves_lima
359,36,Santa Cruz - PE,Atlético - MG,Domingo,19:30,Arruda - Recife - PE,wagner_do_nascimento_magalhaes
360,36,Corinthians - SP,Internacional - RS,Segunda,20:00,Arena Corinthians - Sao Paulo - SP,rodolpho_toski_marques
361,37,Botafogo - RJ,Ponte Preta - SP,Sábado,20:00,Luso Brasileiro - Rio de Janeiro - RJ,wilton_pereira_sampaio
362,37,América - MG,Sport - PE,Sábado,20:00,Independência - Belo Horizonte - MG,joao_batista_de_arruda
363,37,Corinthians - SP,Atlético - PR,Sábado,21:00,Arena Corinthians - Sao Paulo - SP,leandro_pedro_vuaden
364,37,Flamengo - RJ,Santos - SP,Domingo,17:00,Maracanã - Rio de Janeiro - RJ,eduardo_tomaz_de_aquino_valadao
365,37,Palmeiras - SP,Chapecoense - SC,Domingo,17:00,Allianz Parque - Sao Paulo - SP,anderson_daronco
366,37,Atlético - MG,São Paulo - SP,Domingo,17:00,Independência - Belo Horizonte - MG,dewson_fernando_freitas_da_silva
367,37,Internacional - RS,Cruzeiro - MG,Domingo,17:00,Beira Rio - Porto Alegre - RS,marcelo_aparecido_r_de_souza
368,37,Figueirense - SC,Fluminense - RJ,Domingo,19:30,Orlando Scarpelli - Florianopolis - SC,jean_pierre_goncalves_lima
369,37,Santa Cruz - PE,Grêmio - RS,Domingo,19:30,Arruda - Recife - PE,ricardo_marques_ribeiro
370,37,Coritiba - PR,Vitória - BA,Segunda,20:00,Couto Pereira - Curitiba - PR,elmo_alves_resende_cunha
371,38,Vitória - BA,Palmeiras - SP,Domingo,17:00,Manoel Barradas - Salvador - BA,dewson_fernando_freitas_da_silva
372,38,Fluminense - RJ,Internacional - RS,Domingo,17:00,Giulite Coutinho - Mesquita - RJ,heber_roberto_lopes
373,38,São Paulo - SP,Santa Cruz - PE,Domingo,17:00,Pacaembu - Sao Paulo - SP,paulo_h_schleich_vollkopf
374,38,Santos - SP,América - MG,Domingo,17:00,Vila Belmiro - Santos - SP,leandro_pedro_vuaden
375,38,Cruzeiro - MG,Corinthians - SP,Domingo,17:00,Mineirão - Belo Horizonte - MG,wagner_reway
376,38,Grêmio - RS,Botafogo - RJ,Domingo,17:00,Arena do Grêmio - Porto Alegre - RS,jailson_macedo_freitas
377,38,Atlético - PR,Flamengo - RJ,Domingo,17:00,Arena da Baixada - Curitiba - PR,elmo_alves_resende_cunha
378,38,Chapecoense - SC,Atlético - MG,Domingo,17:00,Arena Condá - Chapeco - SC,rodrigo_d_alonso_ferreira
379,38,Ponte Preta - SP,Coritiba - PR,Domingo,17:00,Moisés Lucarelli - Campinas - SP,francisco_de_paula_dos_santos_silva_neto
380,38,Sport - PE,Figueirense - SC,Domingo,17:00,Ilha do Retiro - Recife - PE,wagner_do_nascimento_magalhaes
